Machine = 5,Job = 3,Task = 12,Ant = 50,
265 , 23.0 , 35.0 , 29.0 , 
266 , 24.0 , 40.0 , 29.08 , 
267 , 24.0 , 38.0 , 29.46 , 
268 , 25.0 , 35.0 , 29.6 , 
269 , 23.0 , 37.0 , 29.08 , 
270 , 25.0 , 38.0 , 29.44 , 
271 , 23.0 , 36.0 , 28.86 , 
272 , 24.0 , 35.0 , 29.66 , 
273 , 23.0 , 33.0 , 28.34 , 
274 , 23.0 , 35.0 , 28.46 , 
275 , 23.0 , 36.0 , 28.84 , 
276 , 24.0 , 34.0 , 29.12 , 
277 , 23.0 , 36.0 , 28.44 , 
278 , 23.0 , 35.0 , 28.5 , 
279 , 23.0 , 33.0 , 28.18 , 
280 , 24.0 , 35.0 , 28.8 , 
281 , 24.0 , 36.0 , 29.26 , 
282 , 24.0 , 38.0 , 29.34 , 
283 , 24.0 , 37.0 , 29.04 , 
284 , 25.0 , 36.0 , 28.76 , 
285 , 23.0 , 36.0 , 28.22 , 
286 , 23.0 , 34.0 , 28.54 , 
287 , 25.0 , 39.0 , 29.5 , 
288 , 24.0 , 36.0 , 29.36 , 
289 , 23.0 , 37.0 , 29.18 , 
290 , 23.0 , 37.0 , 28.7 , 
291 , 23.0 , 36.0 , 28.9 , 
292 , 24.0 , 37.0 , 29.28 , 
293 , 24.0 , 37.0 , 28.8 , 
294 , 25.0 , 37.0 , 29.12 , 
295 , 23.0 , 36.0 , 28.84 , 
296 , 24.0 , 36.0 , 28.92 , 
297 , 23.0 , 36.0 , 28.5 , 
298 , 23.0 , 35.0 , 28.24 , 
299 , 24.0 , 36.0 , 29.5 , 
300 , 23.0 , 38.0 , 29.3 , 
301 , 25.0 , 37.0 , 28.64 , 
302 , 24.0 , 33.0 , 28.54 , 
303 , 23.0 , 36.0 , 28.84 , 
304 , 23.0 , 35.0 , 29.24 , 
305 , 23.0 , 38.0 , 28.52 , 
306 , 23.0 , 36.0 , 28.84 , 
307 , 23.0 , 35.0 , 28.8 , 
308 , 23.0 , 36.0 , 28.32 , 
309 , 23.0 , 36.0 , 29.08 , 
310 , 23.0 , 34.0 , 28.28 , 
311 , 23.0 , 33.0 , 28.68 , 
312 , 23.0 , 36.0 , 28.46 , 
313 , 23.0 , 37.0 , 27.9 , 
314 , 24.0 , 34.0 , 28.42 , 
315 , 24.0 , 34.0 , 28.74 , 
316 , 23.0 , 36.0 , 28.44 , 
317 , 24.0 , 34.0 , 28.22 , 
318 , 24.0 , 35.0 , 28.52 , 
319 , 24.0 , 35.0 , 28.62 , 
320 , 23.0 , 35.0 , 28.58 , 
321 , 23.0 , 33.0 , 28.2 , 
322 , 24.0 , 34.0 , 28.04 , 
323 , 24.0 , 35.0 , 28.32 , 
324 , 23.0 , 34.0 , 27.84 , 
325 , 23.0 , 34.0 , 28.08 , 
326 , 24.0 , 36.0 , 28.24 , 
327 , 23.0 , 33.0 , 28.14 , 
328 , 23.0 , 32.0 , 27.9 , 
329 , 23.0 , 35.0 , 28.14 , 
330 , 23.0 , 34.0 , 28.68 , 
331 , 24.0 , 34.0 , 28.28 , 
332 , 23.0 , 35.0 , 27.7 , 
333 , 24.0 , 34.0 , 28.26 , 
334 , 24.0 , 36.0 , 28.18 , 
335 , 24.0 , 34.0 , 28.26 , 
336 , 23.0 , 35.0 , 28.7 , 
337 , 23.0 , 35.0 , 28.28 , 
338 , 23.0 , 34.0 , 28.64 , 
339 , 23.0 , 36.0 , 28.42 , 
340 , 24.0 , 35.0 , 28.44 , 
341 , 23.0 , 36.0 , 28.0 , 
342 , 24.0 , 37.0 , 28.32 , 
343 , 24.0 , 35.0 , 28.68 , 
344 , 24.0 , 36.0 , 28.66 , 
345 , 23.0 , 33.0 , 28.2 , 
346 , 23.0 , 34.0 , 28.52 , 
347 , 23.0 , 35.0 , 28.88 , 
348 , 24.0 , 33.0 , 28.42 , 
349 , 23.0 , 35.0 , 28.26 , 
350 , 23.0 , 33.0 , 27.62 , 
351 , 23.0 , 33.0 , 28.28 , 
352 , 23.0 , 35.0 , 28.3 , 
353 , 25.0 , 35.0 , 28.48 , 
354 , 24.0 , 33.0 , 27.44 , 
355 , 23.0 , 35.0 , 27.74 , 
356 , 23.0 , 33.0 , 27.6 , 
357 , 23.0 , 35.0 , 27.92 , 
358 , 25.0 , 34.0 , 28.18 , 
359 , 23.0 , 33.0 , 28.64 , 
360 , 23.0 , 35.0 , 27.9 , 
361 , 24.0 , 36.0 , 28.3 , 
362 , 24.0 , 35.0 , 28.2 , 
363 , 24.0 , 35.0 , 28.86 , 
364 , 23.0 , 35.0 , 28.16 , 
365 , 23.0 , 34.0 , 27.88 , 
366 , 23.0 , 33.0 , 27.58 , 
367 , 24.0 , 36.0 , 27.92 , 
368 , 23.0 , 35.0 , 28.18 , 
369 , 23.0 , 34.0 , 28.26 , 
370 , 23.0 , 33.0 , 27.72 , 
371 , 23.0 , 33.0 , 27.96 , 
372 , 23.0 , 34.0 , 27.6 , 
373 , 23.0 , 35.0 , 27.8 , 
374 , 23.0 , 34.0 , 27.58 , 
375 , 23.0 , 36.0 , 28.04 , 
376 , 23.0 , 36.0 , 27.82 , 
377 , 23.0 , 37.0 , 28.22 , 
378 , 23.0 , 34.0 , 27.44 , 
379 , 23.0 , 36.0 , 27.6 , 
380 , 23.0 , 37.0 , 28.08 , 
381 , 24.0 , 36.0 , 27.92 , 
382 , 23.0 , 34.0 , 27.8 , 
383 , 23.0 , 36.0 , 28.0 , 
384 , 24.0 , 33.0 , 28.72 , 
385 , 23.0 , 34.0 , 27.9 , 
386 , 23.0 , 35.0 , 28.04 , 
387 , 23.0 , 34.0 , 28.44 , 
388 , 24.0 , 32.0 , 28.12 , 
389 , 23.0 , 34.0 , 27.86 , 
390 , 24.0 , 35.0 , 28.24 , 
391 , 23.0 , 35.0 , 27.7 , 
392 , 23.0 , 33.0 , 27.7 , 
393 , 24.0 , 37.0 , 27.86 , 
394 , 23.0 , 34.0 , 28.06 , 
395 , 25.0 , 36.0 , 28.36 , 
396 , 25.0 , 38.0 , 28.56 , 
397 , 24.0 , 31.0 , 27.52 , 
398 , 23.0 , 36.0 , 28.06 , 
399 , 23.0 , 37.0 , 27.82 , 
400 , 23.0 , 36.0 , 27.9 , 
401 , 23.0 , 32.0 , 27.26 , 
402 , 23.0 , 33.0 , 27.64 , 
403 , 23.0 , 35.0 , 27.9 , 
404 , 23.0 , 34.0 , 27.88 , 
405 , 23.0 , 36.0 , 28.08 , 
406 , 24.0 , 35.0 , 27.7 , 
407 , 23.0 , 32.0 , 27.42 , 
408 , 23.0 , 35.0 , 27.52 , 
409 , 23.0 , 36.0 , 27.74 , 
410 , 24.0 , 36.0 , 27.76 , 
411 , 23.0 , 36.0 , 28.34 , 
412 , 23.0 , 36.0 , 27.76 , 
413 , 23.0 , 34.0 , 27.46 , 
414 , 23.0 , 33.0 , 27.86 , 
415 , 23.0 , 33.0 , 27.7 , 
416 , 23.0 , 34.0 , 27.98 , 
417 , 23.0 , 35.0 , 27.26 , 
418 , 23.0 , 32.0 , 26.96 , 
419 , 23.0 , 34.0 , 27.66 , 
420 , 23.0 , 39.0 , 27.78 , 
421 , 24.0 , 35.0 , 27.74 , 
422 , 23.0 , 34.0 , 27.3 , 
423 , 23.0 , 35.0 , 27.62 , 
424 , 23.0 , 34.0 , 27.82 , 
425 , 23.0 , 32.0 , 26.96 , 
426 , 23.0 , 33.0 , 26.98 , 
427 , 23.0 , 36.0 , 27.86 , 
428 , 23.0 , 34.0 , 27.1 , 
429 , 24.0 , 33.0 , 27.36 , 
430 , 23.0 , 34.0 , 27.1 , 
431 , 23.0 , 33.0 , 27.84 , 
432 , 23.0 , 34.0 , 28.4 , 
433 , 23.0 , 35.0 , 27.98 , 
434 , 23.0 , 33.0 , 27.6 , 
435 , 23.0 , 33.0 , 27.52 , 
436 , 23.0 , 36.0 , 27.48 , 
437 , 23.0 , 34.0 , 27.2 , 
438 , 23.0 , 33.0 , 27.38 , 
439 , 23.0 , 35.0 , 27.2 , 
440 , 24.0 , 31.0 , 27.34 , 
441 , 23.0 , 33.0 , 27.72 , 
442 , 23.0 , 33.0 , 27.4 , 
443 , 23.0 , 36.0 , 26.88 , 
444 , 23.0 , 33.0 , 27.04 , 
445 , 23.0 , 34.0 , 27.46 , 
446 , 23.0 , 34.0 , 28.44 , 
447 , 23.0 , 33.0 , 27.26 , 
448 , 23.0 , 36.0 , 26.72 , 
449 , 23.0 , 38.0 , 27.4 , 
450 , 23.0 , 32.0 , 26.76 , 
451 , 23.0 , 31.0 , 26.84 , 
452 , 23.0 , 34.0 , 26.9 , 
453 , 23.0 , 35.0 , 26.32 , 
454 , 23.0 , 34.0 , 27.58 , 
455 , 23.0 , 32.0 , 26.6 , 
456 , 23.0 , 34.0 , 27.38 , 
457 , 23.0 , 37.0 , 27.24 , 
458 , 23.0 , 34.0 , 27.7 , 
459 , 23.0 , 33.0 , 26.8 , 
460 , 23.0 , 34.0 , 27.04 , 
461 , 23.0 , 36.0 , 27.0 , 
462 , 23.0 , 35.0 , 26.78 , 
463 , 23.0 , 32.0 , 26.74 , 
464 , 23.0 , 34.0 , 27.44 , 
465 , 23.0 , 33.0 , 27.22 , 
466 , 23.0 , 32.0 , 26.24 , 
467 , 23.0 , 33.0 , 27.44 , 
468 , 23.0 , 37.0 , 27.4 , 
469 , 23.0 , 34.0 , 27.24 , 
470 , 23.0 , 34.0 , 26.72 , 
471 , 23.0 , 33.0 , 27.48 , 
472 , 23.0 , 35.0 , 26.74 , 
473 , 23.0 , 35.0 , 27.5 , 
474 , 23.0 , 32.0 , 26.46 , 
475 , 23.0 , 34.0 , 26.72 , 
476 , 23.0 , 32.0 , 27.22 , 
477 , 23.0 , 32.0 , 26.98 , 
478 , 23.0 , 32.0 , 26.24 , 
479 , 23.0 , 32.0 , 27.12 , 
480 , 23.0 , 34.0 , 27.26 , 
481 , 23.0 , 35.0 , 27.24 , 
482 , 23.0 , 33.0 , 27.68 , 
483 , 23.0 , 31.0 , 26.86 , 
484 , 23.0 , 35.0 , 26.74 , 
485 , 23.0 , 31.0 , 26.38 , 
486 , 23.0 , 36.0 , 27.24 , 
487 , 23.0 , 34.0 , 27.36 , 
488 , 23.0 , 36.0 , 27.12 , 
489 , 23.0 , 33.0 , 26.8 , 
490 , 23.0 , 35.0 , 26.68 , 
491 , 23.0 , 32.0 , 26.86 , 
492 , 23.0 , 34.0 , 26.42 , 
493 , 23.0 , 32.0 , 26.42 , 
494 , 23.0 , 32.0 , 26.62 , 
495 , 23.0 , 33.0 , 26.52 , 
496 , 23.0 , 33.0 , 27.08 , 
497 , 23.0 , 34.0 , 26.86 , 
498 , 23.0 , 34.0 , 26.78 , 
499 , 23.0 , 31.0 , 26.64 , 
500 , 23.0 , 35.0 , 26.74 , 
501 , 23.0 , 31.0 , 26.86 , 
502 , 23.0 , 33.0 , 26.28 , 
503 , 23.0 , 32.0 , 27.04 , 
504 , 23.0 , 33.0 , 27.12 , 
505 , 23.0 , 35.0 , 27.02 , 
506 , 23.0 , 34.0 , 27.3 , 
507 , 23.0 , 32.0 , 26.9 , 
508 , 23.0 , 31.0 , 26.06 , 
509 , 23.0 , 36.0 , 26.48 , 
510 , 23.0 , 32.0 , 26.94 , 
511 , 23.0 , 36.0 , 26.76 , 
512 , 23.0 , 36.0 , 26.86 , 
513 , 23.0 , 32.0 , 26.72 , 
514 , 23.0 , 39.0 , 26.8 , 
515 , 23.0 , 33.0 , 27.18 , 
516 , 23.0 , 33.0 , 27.2 , 
517 , 23.0 , 31.0 , 26.38 , 
518 , 23.0 , 32.0 , 26.46 , 
519 , 23.0 , 31.0 , 26.66 , 
520 , 23.0 , 34.0 , 27.12 , 
521 , 23.0 , 33.0 , 27.46 , 
522 , 23.0 , 33.0 , 26.7 , 
523 , 23.0 , 30.0 , 26.5 , 
524 , 23.0 , 32.0 , 26.86 , 
525 , 23.0 , 36.0 , 27.46 , 
526 , 23.0 , 32.0 , 27.02 , 
527 , 23.0 , 32.0 , 26.7 , 
528 , 23.0 , 33.0 , 26.76 , 
529 , 23.0 , 32.0 , 26.48 , 
530 , 23.0 , 31.0 , 27.2 , 
531 , 23.0 , 34.0 , 26.76 , 
532 , 23.0 , 34.0 , 26.5 , 
533 , 23.0 , 35.0 , 26.58 , 
534 , 23.0 , 35.0 , 26.62 , 
535 , 23.0 , 32.0 , 26.58 , 
536 , 23.0 , 36.0 , 26.92 , 
537 , 23.0 , 35.0 , 26.6 , 
538 , 23.0 , 32.0 , 26.58 , 
539 , 23.0 , 33.0 , 26.62 , 
540 , 23.0 , 33.0 , 26.74 , 
541 , 23.0 , 34.0 , 26.72 , 
542 , 23.0 , 34.0 , 27.38 , 
543 , 23.0 , 31.0 , 26.68 , 
544 , 23.0 , 33.0 , 26.6 , 
545 , 23.0 , 31.0 , 26.44 , 
546 , 23.0 , 32.0 , 27.38 , 
547 , 23.0 , 33.0 , 26.48 , 
548 , 23.0 , 31.0 , 26.38 , 
549 , 23.0 , 35.0 , 27.06 , 
550 , 23.0 , 33.0 , 26.12 , 
551 , 23.0 , 34.0 , 26.64 , 
552 , 23.0 , 32.0 , 26.68 , 
553 , 23.0 , 31.0 , 26.2 , 
554 , 23.0 , 30.0 , 26.02 , 
555 , 23.0 , 31.0 , 26.1 , 
556 , 23.0 , 37.0 , 26.16 , 
557 , 23.0 , 31.0 , 26.56 , 
558 , 23.0 , 34.0 , 26.74 , 
559 , 23.0 , 33.0 , 27.12 , 
560 , 23.0 , 33.0 , 26.44 , 
561 , 23.0 , 33.0 , 26.82 , 
562 , 23.0 , 34.0 , 26.54 , 
563 , 23.0 , 35.0 , 27.1 , 
564 , 23.0 , 33.0 , 27.08 , 
565 , 23.0 , 31.0 , 26.42 , 
566 , 23.0 , 32.0 , 26.84 , 
567 , 23.0 , 32.0 , 25.86 , 
568 , 23.0 , 32.0 , 26.46 , 
569 , 23.0 , 34.0 , 26.24 , 
570 , 23.0 , 32.0 , 26.72 , 
571 , 23.0 , 36.0 , 26.56 , 
572 , 23.0 , 32.0 , 26.26 , 
573 , 23.0 , 33.0 , 27.04 , 
574 , 23.0 , 32.0 , 26.84 , 
575 , 23.0 , 33.0 , 26.72 , 
576 , 23.0 , 34.0 , 26.36 , 
577 , 23.0 , 31.0 , 26.46 , 
578 , 23.0 , 32.0 , 26.4 , 
579 , 23.0 , 32.0 , 26.18 , 
580 , 23.0 , 34.0 , 26.22 , 
581 , 23.0 , 33.0 , 26.36 , 
582 , 23.0 , 32.0 , 26.26 , 
583 , 23.0 , 35.0 , 26.24 , 
584 , 23.0 , 34.0 , 26.8 , 
585 , 23.0 , 33.0 , 26.78 , 
586 , 23.0 , 33.0 , 27.02 , 
587 , 23.0 , 33.0 , 26.56 , 
588 , 23.0 , 32.0 , 25.86 , 
589 , 23.0 , 33.0 , 26.2 , 
590 , 23.0 , 31.0 , 25.2 , 
591 , 23.0 , 32.0 , 25.9 , 
592 , 23.0 , 37.0 , 26.4 , 
593 , 23.0 , 33.0 , 25.6 , 
594 , 23.0 , 31.0 , 26.36 , 
595 , 23.0 , 31.0 , 27.04 , 
596 , 23.0 , 30.0 , 26.28 , 
597 , 23.0 , 34.0 , 26.66 , 
598 , 23.0 , 30.0 , 25.88 , 
599 , 23.0 , 32.0 , 26.22 , 
600 , 23.0 , 32.0 , 26.38 , 
601 , 23.0 , 33.0 , 25.64 , 
602 , 23.0 , 32.0 , 25.64 , 
603 , 23.0 , 33.0 , 26.32 , 
604 , 23.0 , 35.0 , 25.96 , 
