Machine = 10,Job = 5,Task = 60,Ant = 50,
Sedai , Best , Bad , Average 
137 , 66.0 , 103.0 , 85.34 , 
138 , 68.0 , 96.0 , 82.42 , 
139 , 70.0 , 101.0 , 85.24 , 
140 , 66.0 , 109.0 , 84.86 , 
141 , 68.0 , 109.0 , 87.18 , 
142 , 71.0 , 102.0 , 84.06 , 
143 , 71.0 , 100.0 , 84.02 , 
144 , 61.0 , 102.0 , 84.04 , 
145 , 71.0 , 96.0 , 84.6 , 
146 , 70.0 , 113.0 , 85.68 , 
147 , 73.0 , 101.0 , 84.82 , 
148 , 72.0 , 112.0 , 85.08 , 
149 , 71.0 , 103.0 , 84.2 , 
150 , 65.0 , 101.0 , 82.9 , 
151 , 73.0 , 100.0 , 85.82 , 
152 , 65.0 , 112.0 , 85.42 , 
153 , 70.0 , 110.0 , 83.48 , 
154 , 70.0 , 104.0 , 83.92 , 
155 , 65.0 , 100.0 , 84.28 , 
156 , 69.0 , 103.0 , 83.48 , 
157 , 69.0 , 100.0 , 82.1 , 
158 , 69.0 , 98.0 , 85.08 , 
159 , 70.0 , 106.0 , 85.92 , 
160 , 67.0 , 99.0 , 83.52 , 
161 , 69.0 , 102.0 , 84.4 , 
162 , 69.0 , 99.0 , 84.08 , 
163 , 72.0 , 104.0 , 83.66 , 
164 , 70.0 , 103.0 , 84.08 , 
165 , 72.0 , 101.0 , 85.8 , 
166 , 71.0 , 100.0 , 82.52 , 
167 , 70.0 , 101.0 , 83.76 , 
168 , 69.0 , 105.0 , 84.2 , 
169 , 73.0 , 101.0 , 86.82 , 
170 , 67.0 , 110.0 , 84.68 , 
171 , 71.0 , 103.0 , 85.1 , 
172 , 69.0 , 101.0 , 83.66 , 
173 , 70.0 , 104.0 , 82.88 , 
174 , 70.0 , 103.0 , 83.32 , 
175 , 68.0 , 102.0 , 86.28 , 
176 , 66.0 , 117.0 , 84.32 , 
177 , 69.0 , 104.0 , 84.06 , 
178 , 65.0 , 101.0 , 83.88 , 
179 , 70.0 , 103.0 , 84.38 , 
180 , 67.0 , 108.0 , 83.28 , 
181 , 72.0 , 97.0 , 82.4 , 
182 , 72.0 , 101.0 , 85.3 , 
183 , 67.0 , 102.0 , 83.24 , 
184 , 69.0 , 100.0 , 83.94 , 
185 , 71.0 , 105.0 , 85.1 , 
186 , 67.0 , 102.0 , 84.06 , 
187 , 65.0 , 105.0 , 84.14 , 
188 , 59.0 , 105.0 , 83.24 , 
189 , 71.0 , 103.0 , 84.64 , 
190 , 65.0 , 104.0 , 83.48 , 
191 , 70.0 , 100.0 , 84.8 , 
192 , 64.0 , 107.0 , 83.92 , 
193 , 71.0 , 107.0 , 84.52 , 
194 , 63.0 , 105.0 , 84.04 , 
195 , 68.0 , 97.0 , 82.2 , 
196 , 64.0 , 100.0 , 84.56 , 
197 , 67.0 , 108.0 , 84.88 , 
198 , 66.0 , 111.0 , 84.58 , 
199 , 65.0 , 97.0 , 83.72 , 
200 , 68.0 , 97.0 , 83.76 , 
201 , 69.0 , 105.0 , 85.18 , 
202 , 68.0 , 105.0 , 83.48 , 
203 , 68.0 , 101.0 , 84.58 , 
204 , 72.0 , 106.0 , 83.9 , 
205 , 64.0 , 103.0 , 83.16 , 
206 , 72.0 , 114.0 , 84.86 , 
207 , 70.0 , 98.0 , 83.9 , 
208 , 70.0 , 104.0 , 84.32 , 
209 , 64.0 , 103.0 , 84.1 , 
210 , 66.0 , 108.0 , 85.52 , 
211 , 70.0 , 102.0 , 86.02 , 
212 , 71.0 , 103.0 , 84.04 , 
213 , 67.0 , 99.0 , 83.44 , 
214 , 65.0 , 98.0 , 82.26 , 
215 , 72.0 , 112.0 , 85.04 , 
216 , 63.0 , 104.0 , 84.24 , 
217 , 71.0 , 103.0 , 84.28 , 
218 , 68.0 , 96.0 , 82.7 , 
219 , 68.0 , 102.0 , 82.22 , 
220 , 68.0 , 104.0 , 86.46 , 
221 , 70.0 , 97.0 , 84.04 , 
222 , 69.0 , 96.0 , 82.26 , 
223 , 69.0 , 115.0 , 84.66 , 
224 , 71.0 , 102.0 , 85.22 , 
225 , 69.0 , 111.0 , 85.3 , 
226 , 63.0 , 97.0 , 82.82 , 
227 , 66.0 , 100.0 , 81.7 , 
228 , 70.0 , 102.0 , 83.68 , 
229 , 70.0 , 108.0 , 83.74 , 
230 , 66.0 , 104.0 , 82.54 , 
231 , 67.0 , 106.0 , 83.0 , 
232 , 71.0 , 103.0 , 83.54 , 
233 , 69.0 , 103.0 , 84.16 , 
234 , 71.0 , 101.0 , 83.16 , 
235 , 71.0 , 99.0 , 81.92 , 
236 , 72.0 , 107.0 , 84.06 , 
237 , 68.0 , 101.0 , 85.06 , 
238 , 64.0 , 110.0 , 85.76 , 
239 , 67.0 , 103.0 , 82.62 , 
240 , 62.0 , 99.0 , 81.52 , 
241 , 69.0 , 107.0 , 82.88 , 
242 , 67.0 , 105.0 , 83.16 , 
243 , 70.0 , 110.0 , 85.22 , 
244 , 69.0 , 100.0 , 83.14 , 
245 , 69.0 , 103.0 , 82.52 , 
246 , 67.0 , 100.0 , 83.22 , 
247 , 68.0 , 102.0 , 83.82 , 
248 , 65.0 , 98.0 , 84.44 , 
249 , 68.0 , 98.0 , 83.44 , 
250 , 67.0 , 100.0 , 82.5 , 
251 , 67.0 , 105.0 , 82.96 , 
252 , 63.0 , 107.0 , 83.82 , 
253 , 65.0 , 99.0 , 80.18 , 
254 , 70.0 , 103.0 , 84.2 , 
255 , 71.0 , 96.0 , 83.36 , 
256 , 69.0 , 103.0 , 83.7 , 
257 , 68.0 , 111.0 , 84.5 , 
258 , 66.0 , 99.0 , 84.16 , 
259 , 71.0 , 98.0 , 82.82 , 
260 , 70.0 , 103.0 , 83.12 , 
261 , 61.0 , 98.0 , 83.4 , 
262 , 64.0 , 96.0 , 83.62 , 
263 , 69.0 , 98.0 , 83.26 , 
264 , 63.0 , 104.0 , 82.12 , 
265 , 71.0 , 102.0 , 84.18 , 
266 , 62.0 , 100.0 , 83.12 , 
267 , 70.0 , 106.0 , 84.76 , 
268 , 69.0 , 101.0 , 85.2 , 
269 , 68.0 , 102.0 , 82.38 , 
270 , 65.0 , 104.0 , 82.84 , 
271 , 66.0 , 103.0 , 84.98 , 
272 , 73.0 , 108.0 , 84.4 , 
273 , 69.0 , 105.0 , 82.46 , 
274 , 69.0 , 100.0 , 83.36 , 
275 , 67.0 , 95.0 , 82.32 , 
276 , 70.0 , 99.0 , 82.28 , 
277 , 67.0 , 102.0 , 84.72 , 
278 , 68.0 , 105.0 , 85.16 , 
279 , 69.0 , 105.0 , 82.18 , 
280 , 66.0 , 113.0 , 83.02 , 
281 , 69.0 , 103.0 , 83.56 , 
282 , 69.0 , 102.0 , 82.58 , 
283 , 71.0 , 97.0 , 83.5 , 
284 , 67.0 , 105.0 , 83.82 , 
285 , 66.0 , 103.0 , 82.56 , 
286 , 67.0 , 101.0 , 83.76 , 
287 , 70.0 , 108.0 , 82.36 , 
288 , 67.0 , 103.0 , 83.02 , 
289 , 68.0 , 104.0 , 82.52 , 
290 , 66.0 , 113.0 , 83.04 , 
291 , 65.0 , 101.0 , 82.94 , 
292 , 65.0 , 113.0 , 82.96 , 
293 , 69.0 , 104.0 , 82.08 , 
294 , 67.0 , 105.0 , 83.36 , 
295 , 69.0 , 102.0 , 85.18 , 
296 , 65.0 , 98.0 , 81.78 , 
297 , 66.0 , 93.0 , 80.64 , 
298 , 64.0 , 95.0 , 81.16 , 
299 , 65.0 , 102.0 , 84.28 , 
300 , 68.0 , 108.0 , 82.72 , 
301 , 71.0 , 100.0 , 85.24 , 
302 , 69.0 , 95.0 , 82.1 , 
303 , 68.0 , 111.0 , 84.74 , 
304 , 61.0 , 110.0 , 82.56 , 
305 , 67.0 , 99.0 , 82.44 , 
306 , 66.0 , 117.0 , 84.28 , 
307 , 71.0 , 116.0 , 84.54 , 
308 , 69.0 , 104.0 , 82.38 , 
309 , 65.0 , 100.0 , 82.48 , 
310 , 65.0 , 102.0 , 83.6 , 
311 , 68.0 , 98.0 , 82.08 , 
312 , 67.0 , 100.0 , 82.5 , 
313 , 69.0 , 110.0 , 84.96 , 
314 , 69.0 , 100.0 , 83.26 , 
315 , 65.0 , 99.0 , 82.64 , 
316 , 71.0 , 100.0 , 82.98 , 
317 , 69.0 , 100.0 , 82.1 , 
318 , 70.0 , 98.0 , 82.4 , 
319 , 65.0 , 97.0 , 82.8 , 
320 , 67.0 , 99.0 , 83.6 , 
321 , 68.0 , 100.0 , 82.7 , 
322 , 67.0 , 96.0 , 81.82 , 
323 , 68.0 , 106.0 , 81.92 , 
324 , 70.0 , 99.0 , 82.24 , 
325 , 66.0 , 102.0 , 84.38 , 
326 , 61.0 , 99.0 , 81.46 , 
327 , 59.0 , 102.0 , 82.56 , 
328 , 65.0 , 100.0 , 83.16 , 
329 , 66.0 , 100.0 , 83.18 , 
330 , 69.0 , 102.0 , 83.56 , 
