Machine = 5,Job = 3,Task = 12,Ant = 50,
101 , 24.0 , 45.0 , 34.28 , 
102 , 26.0 , 43.0 , 35.66 , 
103 , 26.0 , 44.0 , 33.92 , 
104 , 29.0 , 48.0 , 34.82 , 
105 , 28.0 , 42.0 , 34.78 , 
106 , 25.0 , 43.0 , 34.66 , 
107 , 27.0 , 44.0 , 33.92 , 
108 , 27.0 , 46.0 , 35.1 , 
109 , 26.0 , 43.0 , 34.72 , 
110 , 27.0 , 48.0 , 34.52 , 
111 , 26.0 , 49.0 , 34.54 , 
112 , 25.0 , 45.0 , 34.68 , 
113 , 26.0 , 48.0 , 35.8 , 
114 , 26.0 , 49.0 , 34.78 , 
115 , 26.0 , 43.0 , 34.26 , 
116 , 29.0 , 42.0 , 34.16 , 
117 , 27.0 , 45.0 , 34.46 , 
118 , 23.0 , 44.0 , 34.2 , 
119 , 26.0 , 42.0 , 34.48 , 
120 , 27.0 , 42.0 , 34.48 , 
121 , 28.0 , 44.0 , 34.58 , 
122 , 27.0 , 42.0 , 34.72 , 
123 , 23.0 , 48.0 , 34.3 , 
124 , 27.0 , 46.0 , 33.76 , 
125 , 25.0 , 45.0 , 34.22 , 
126 , 24.0 , 47.0 , 34.44 , 
127 , 27.0 , 44.0 , 35.2 , 
128 , 26.0 , 46.0 , 34.34 , 
129 , 25.0 , 41.0 , 33.22 , 
130 , 28.0 , 40.0 , 34.12 , 
131 , 27.0 , 43.0 , 34.14 , 
132 , 25.0 , 45.0 , 34.14 , 
133 , 27.0 , 42.0 , 33.52 , 
134 , 27.0 , 45.0 , 34.36 , 
135 , 25.0 , 46.0 , 33.76 , 
136 , 27.0 , 43.0 , 34.28 , 
137 , 26.0 , 42.0 , 33.58 , 
138 , 24.0 , 40.0 , 32.58 , 
139 , 25.0 , 46.0 , 33.64 , 
140 , 27.0 , 45.0 , 33.84 , 
141 , 26.0 , 40.0 , 33.04 , 
142 , 27.0 , 49.0 , 33.16 , 
143 , 27.0 , 41.0 , 33.08 , 
144 , 29.0 , 45.0 , 34.52 , 
145 , 24.0 , 45.0 , 33.74 , 
146 , 24.0 , 44.0 , 33.72 , 
147 , 27.0 , 42.0 , 33.5 , 
148 , 26.0 , 46.0 , 32.96 , 
149 , 24.0 , 42.0 , 33.14 , 
150 , 25.0 , 44.0 , 32.46 , 
151 , 24.0 , 43.0 , 33.02 , 
152 , 26.0 , 42.0 , 33.16 , 
153 , 26.0 , 45.0 , 34.0 , 
154 , 27.0 , 45.0 , 33.48 , 
155 , 23.0 , 45.0 , 33.72 , 
156 , 25.0 , 44.0 , 33.62 , 
157 , 23.0 , 44.0 , 33.76 , 
158 , 26.0 , 44.0 , 32.96 , 
159 , 25.0 , 44.0 , 33.1 , 
160 , 26.0 , 43.0 , 33.36 , 
161 , 24.0 , 39.0 , 32.94 , 
162 , 27.0 , 47.0 , 33.16 , 
163 , 25.0 , 43.0 , 32.54 , 
164 , 25.0 , 45.0 , 32.7 , 
165 , 23.0 , 43.0 , 33.28 , 
166 , 24.0 , 41.0 , 32.54 , 
167 , 25.0 , 41.0 , 32.42 , 
168 , 25.0 , 43.0 , 33.3 , 
169 , 26.0 , 42.0 , 32.68 , 
170 , 27.0 , 45.0 , 32.56 , 
171 , 25.0 , 45.0 , 33.18 , 
172 , 26.0 , 47.0 , 32.84 , 
173 , 25.0 , 40.0 , 31.68 , 
174 , 25.0 , 39.0 , 32.14 , 
175 , 27.0 , 43.0 , 32.66 , 
176 , 26.0 , 41.0 , 32.8 , 
177 , 26.0 , 41.0 , 32.26 , 
178 , 25.0 , 38.0 , 31.46 , 
179 , 25.0 , 42.0 , 32.56 , 
180 , 26.0 , 44.0 , 32.82 , 
181 , 25.0 , 41.0 , 32.34 , 
182 , 25.0 , 41.0 , 31.46 , 
183 , 25.0 , 40.0 , 32.22 , 
184 , 25.0 , 43.0 , 32.0 , 
185 , 27.0 , 38.0 , 31.92 , 
186 , 27.0 , 39.0 , 31.84 , 
187 , 24.0 , 45.0 , 32.2 , 
188 , 25.0 , 40.0 , 31.9 , 
189 , 25.0 , 44.0 , 32.0 , 
190 , 26.0 , 41.0 , 31.48 , 
191 , 23.0 , 42.0 , 32.5 , 
192 , 25.0 , 42.0 , 32.24 , 
193 , 23.0 , 38.0 , 32.0 , 
194 , 26.0 , 38.0 , 32.32 , 
195 , 25.0 , 40.0 , 31.78 , 
196 , 23.0 , 40.0 , 32.38 , 
197 , 24.0 , 40.0 , 32.04 , 
198 , 24.0 , 43.0 , 31.4 , 
199 , 25.0 , 40.0 , 32.04 , 
200 , 27.0 , 42.0 , 32.48 , 
201 , 25.0 , 38.0 , 31.52 , 
202 , 25.0 , 43.0 , 32.1 , 
203 , 24.0 , 44.0 , 31.88 , 
204 , 24.0 , 40.0 , 31.36 , 
205 , 25.0 , 39.0 , 31.66 , 
206 , 25.0 , 40.0 , 31.78 , 
207 , 25.0 , 39.0 , 31.58 , 
208 , 24.0 , 41.0 , 32.54 , 
209 , 23.0 , 38.0 , 30.82 , 
210 , 25.0 , 39.0 , 32.42 , 
211 , 27.0 , 44.0 , 32.44 , 
212 , 26.0 , 40.0 , 31.58 , 
213 , 26.0 , 40.0 , 32.04 , 
214 , 26.0 , 38.0 , 32.06 , 
215 , 23.0 , 38.0 , 31.66 , 
216 , 26.0 , 40.0 , 30.94 , 
217 , 23.0 , 41.0 , 31.24 , 
218 , 25.0 , 41.0 , 32.1 , 
219 , 23.0 , 37.0 , 31.84 , 
220 , 25.0 , 37.0 , 30.74 , 
221 , 28.0 , 41.0 , 32.16 , 
222 , 24.0 , 41.0 , 30.82 , 
223 , 25.0 , 41.0 , 30.06 , 
224 , 24.0 , 39.0 , 30.74 , 
225 , 25.0 , 39.0 , 31.3 , 
226 , 23.0 , 40.0 , 30.6 , 
227 , 24.0 , 39.0 , 31.68 , 
228 , 25.0 , 39.0 , 30.94 , 
229 , 25.0 , 38.0 , 30.08 , 
230 , 25.0 , 40.0 , 30.36 , 
231 , 25.0 , 38.0 , 30.82 , 
232 , 23.0 , 37.0 , 30.66 , 
233 , 24.0 , 39.0 , 30.48 , 
234 , 26.0 , 37.0 , 31.02 , 
235 , 24.0 , 39.0 , 30.82 , 
236 , 24.0 , 39.0 , 30.88 , 
237 , 25.0 , 41.0 , 31.18 , 
238 , 24.0 , 42.0 , 31.06 , 
239 , 24.0 , 39.0 , 31.74 , 
240 , 26.0 , 38.0 , 31.04 , 
241 , 25.0 , 42.0 , 31.6 , 
242 , 24.0 , 40.0 , 30.22 , 
243 , 25.0 , 44.0 , 31.7 , 
244 , 25.0 , 41.0 , 29.78 , 
245 , 24.0 , 41.0 , 31.2 , 
246 , 23.0 , 40.0 , 30.68 , 
247 , 26.0 , 40.0 , 30.98 , 
248 , 24.0 , 38.0 , 30.46 , 
249 , 24.0 , 40.0 , 30.22 , 
250 , 25.0 , 37.0 , 30.08 , 
251 , 26.0 , 40.0 , 30.98 , 
252 , 25.0 , 36.0 , 29.88 , 
253 , 26.0 , 40.0 , 30.44 , 
254 , 24.0 , 36.0 , 29.86 , 
255 , 25.0 , 38.0 , 30.42 , 
256 , 24.0 , 39.0 , 30.48 , 
257 , 23.0 , 40.0 , 30.7 , 
258 , 24.0 , 36.0 , 30.24 , 
259 , 23.0 , 38.0 , 29.98 , 
260 , 25.0 , 38.0 , 30.68 , 
261 , 23.0 , 37.0 , 30.18 , 
262 , 24.0 , 35.0 , 29.16 , 
263 , 25.0 , 37.0 , 30.58 , 
264 , 24.0 , 40.0 , 30.1 , 
265 , 24.0 , 39.0 , 30.64 , 
266 , 23.0 , 36.0 , 30.48 , 
267 , 25.0 , 39.0 , 30.48 , 
268 , 24.0 , 38.0 , 30.1 , 
269 , 23.0 , 43.0 , 30.7 , 
270 , 24.0 , 39.0 , 30.12 , 
271 , 23.0 , 39.0 , 30.86 , 
272 , 23.0 , 40.0 , 30.3 , 
273 , 25.0 , 37.0 , 30.86 , 
274 , 24.0 , 38.0 , 30.2 , 
275 , 25.0 , 37.0 , 29.82 , 
276 , 24.0 , 36.0 , 29.42 , 
277 , 26.0 , 38.0 , 30.84 , 
278 , 25.0 , 37.0 , 29.86 , 
279 , 24.0 , 35.0 , 29.98 , 
280 , 23.0 , 39.0 , 30.42 , 
281 , 24.0 , 36.0 , 30.04 , 
282 , 23.0 , 37.0 , 30.66 , 
283 , 23.0 , 41.0 , 30.2 , 
284 , 23.0 , 37.0 , 29.64 , 
285 , 23.0 , 40.0 , 30.96 , 
286 , 24.0 , 38.0 , 30.6 , 
287 , 23.0 , 37.0 , 30.18 , 
288 , 23.0 , 36.0 , 30.2 , 
289 , 23.0 , 35.0 , 29.86 , 
290 , 24.0 , 37.0 , 30.24 , 
291 , 24.0 , 39.0 , 30.02 , 
292 , 26.0 , 39.0 , 30.94 , 
293 , 25.0 , 39.0 , 29.74 , 
294 , 23.0 , 36.0 , 29.96 , 
295 , 24.0 , 43.0 , 30.06 , 
296 , 23.0 , 39.0 , 29.92 , 
297 , 24.0 , 38.0 , 30.26 , 
298 , 26.0 , 34.0 , 30.02 , 
299 , 24.0 , 40.0 , 30.04 , 
300 , 24.0 , 40.0 , 30.8 , 
301 , 24.0 , 38.0 , 30.46 , 
302 , 24.0 , 38.0 , 29.76 , 
303 , 24.0 , 38.0 , 30.08 , 
304 , 23.0 , 34.0 , 29.58 , 
305 , 24.0 , 39.0 , 29.4 , 
306 , 24.0 , 38.0 , 30.24 , 
307 , 23.0 , 40.0 , 29.48 , 
308 , 23.0 , 42.0 , 29.76 , 
309 , 23.0 , 37.0 , 29.58 , 
310 , 25.0 , 38.0 , 29.84 , 
311 , 23.0 , 37.0 , 29.58 , 
312 , 23.0 , 40.0 , 30.1 , 
313 , 23.0 , 37.0 , 29.64 , 
314 , 23.0 , 36.0 , 29.68 , 
315 , 23.0 , 36.0 , 29.6 , 
316 , 25.0 , 38.0 , 30.12 , 
317 , 23.0 , 37.0 , 30.1 , 
318 , 23.0 , 38.0 , 29.94 , 
319 , 24.0 , 39.0 , 31.02 , 
320 , 25.0 , 37.0 , 30.14 , 
321 , 24.0 , 37.0 , 30.06 , 
322 , 24.0 , 36.0 , 29.86 , 
323 , 25.0 , 38.0 , 30.04 , 
324 , 24.0 , 37.0 , 29.18 , 
325 , 26.0 , 39.0 , 30.34 , 
326 , 25.0 , 38.0 , 30.18 , 
327 , 25.0 , 38.0 , 30.36 , 
328 , 23.0 , 37.0 , 29.18 , 
329 , 24.0 , 39.0 , 30.06 , 
330 , 25.0 , 37.0 , 30.12 , 
331 , 23.0 , 41.0 , 29.48 , 
332 , 25.0 , 38.0 , 29.66 , 
333 , 25.0 , 36.0 , 29.74 , 
334 , 25.0 , 36.0 , 30.06 , 
335 , 24.0 , 38.0 , 30.46 , 
336 , 25.0 , 36.0 , 30.4 , 
337 , 23.0 , 37.0 , 30.08 , 
338 , 25.0 , 36.0 , 30.0 , 
339 , 24.0 , 36.0 , 29.36 , 
340 , 24.0 , 40.0 , 29.44 , 
341 , 23.0 , 41.0 , 29.7 , 
342 , 25.0 , 39.0 , 30.3 , 
343 , 23.0 , 41.0 , 29.52 , 
344 , 23.0 , 37.0 , 28.76 , 
345 , 23.0 , 42.0 , 29.8 , 
346 , 24.0 , 36.0 , 29.2 , 
347 , 23.0 , 36.0 , 29.98 , 
348 , 23.0 , 37.0 , 28.82 , 
349 , 24.0 , 38.0 , 29.36 , 
350 , 23.0 , 39.0 , 29.12 , 
351 , 24.0 , 36.0 , 29.38 , 
352 , 24.0 , 35.0 , 28.84 , 
353 , 23.0 , 40.0 , 29.64 , 
354 , 23.0 , 39.0 , 29.14 , 
355 , 23.0 , 36.0 , 29.48 , 
356 , 24.0 , 36.0 , 29.22 , 
357 , 24.0 , 41.0 , 29.3 , 
358 , 23.0 , 37.0 , 28.56 , 
359 , 25.0 , 38.0 , 29.78 , 
360 , 24.0 , 37.0 , 29.5 , 
361 , 23.0 , 43.0 , 29.56 , 
362 , 24.0 , 33.0 , 28.84 , 
363 , 23.0 , 38.0 , 29.06 , 
364 , 23.0 , 36.0 , 28.9 , 
365 , 24.0 , 35.0 , 28.74 , 
366 , 23.0 , 37.0 , 29.44 , 
367 , 23.0 , 36.0 , 28.26 , 
368 , 23.0 , 36.0 , 28.34 , 
369 , 24.0 , 37.0 , 28.78 , 
370 , 24.0 , 39.0 , 29.08 , 
371 , 25.0 , 37.0 , 29.16 , 
372 , 23.0 , 36.0 , 29.54 , 
373 , 23.0 , 35.0 , 29.38 , 
374 , 23.0 , 41.0 , 29.16 , 
375 , 23.0 , 34.0 , 29.18 , 
376 , 24.0 , 38.0 , 29.62 , 
377 , 24.0 , 40.0 , 30.0 , 
378 , 23.0 , 38.0 , 28.88 , 
379 , 24.0 , 38.0 , 29.32 , 
380 , 23.0 , 36.0 , 28.76 , 
381 , 23.0 , 35.0 , 29.1 , 
382 , 23.0 , 38.0 , 28.7 , 
383 , 23.0 , 36.0 , 28.64 , 
384 , 23.0 , 36.0 , 28.9 , 
385 , 23.0 , 36.0 , 29.18 , 
386 , 23.0 , 38.0 , 29.48 , 
387 , 23.0 , 39.0 , 29.08 , 
388 , 23.0 , 40.0 , 29.42 , 
389 , 24.0 , 37.0 , 28.82 , 
390 , 23.0 , 35.0 , 28.34 , 
391 , 23.0 , 38.0 , 28.78 , 
392 , 24.0 , 35.0 , 29.08 , 
393 , 23.0 , 36.0 , 28.92 , 
394 , 25.0 , 36.0 , 29.48 , 
395 , 23.0 , 35.0 , 28.66 , 
396 , 23.0 , 35.0 , 28.66 , 
397 , 23.0 , 37.0 , 28.92 , 
398 , 23.0 , 36.0 , 28.7 , 
399 , 23.0 , 36.0 , 28.18 , 
400 , 24.0 , 37.0 , 28.5 , 
401 , 23.0 , 36.0 , 28.48 , 
402 , 23.0 , 36.0 , 28.48 , 
403 , 23.0 , 39.0 , 28.1 , 
404 , 23.0 , 37.0 , 28.64 , 
405 , 23.0 , 35.0 , 28.56 , 
406 , 23.0 , 37.0 , 28.86 , 
407 , 23.0 , 35.0 , 28.48 , 
408 , 23.0 , 35.0 , 28.42 , 
409 , 23.0 , 35.0 , 28.18 , 
410 , 23.0 , 36.0 , 28.52 , 
411 , 23.0 , 34.0 , 28.34 , 
412 , 23.0 , 35.0 , 27.86 , 
413 , 24.0 , 35.0 , 29.14 , 
414 , 23.0 , 35.0 , 28.0 , 
415 , 24.0 , 35.0 , 28.22 , 
416 , 24.0 , 35.0 , 28.58 , 
417 , 23.0 , 39.0 , 28.98 , 
418 , 23.0 , 37.0 , 28.5 , 
419 , 24.0 , 36.0 , 28.38 , 
420 , 23.0 , 35.0 , 27.7 , 
421 , 23.0 , 39.0 , 28.16 , 
422 , 23.0 , 34.0 , 28.22 , 
423 , 24.0 , 39.0 , 29.24 , 
424 , 23.0 , 34.0 , 27.78 , 
425 , 23.0 , 34.0 , 28.58 , 
426 , 23.0 , 36.0 , 28.62 , 
427 , 23.0 , 35.0 , 28.34 , 
428 , 23.0 , 35.0 , 28.34 , 
429 , 23.0 , 35.0 , 27.68 , 
430 , 23.0 , 36.0 , 28.22 , 
431 , 24.0 , 34.0 , 28.32 , 
432 , 23.0 , 39.0 , 28.32 , 
433 , 23.0 , 33.0 , 28.04 , 
434 , 23.0 , 36.0 , 28.56 , 
435 , 23.0 , 37.0 , 28.22 , 
436 , 23.0 , 35.0 , 28.94 , 
437 , 23.0 , 36.0 , 27.76 , 
438 , 25.0 , 36.0 , 29.6 , 
439 , 23.0 , 33.0 , 28.18 , 
440 , 23.0 , 34.0 , 28.16 , 
441 , 24.0 , 39.0 , 28.5 , 
442 , 23.0 , 35.0 , 28.5 , 
443 , 23.0 , 33.0 , 28.18 , 
444 , 23.0 , 35.0 , 27.52 , 
445 , 23.0 , 36.0 , 27.84 , 
446 , 23.0 , 35.0 , 28.04 , 
447 , 23.0 , 35.0 , 28.48 , 
448 , 23.0 , 36.0 , 28.4 , 
449 , 23.0 , 35.0 , 27.44 , 
450 , 23.0 , 36.0 , 28.4 , 
451 , 23.0 , 35.0 , 28.36 , 
452 , 23.0 , 36.0 , 28.58 , 
453 , 23.0 , 34.0 , 27.9 , 
454 , 23.0 , 33.0 , 27.26 , 
455 , 23.0 , 32.0 , 27.6 , 
456 , 23.0 , 36.0 , 28.04 , 
457 , 23.0 , 34.0 , 28.04 , 
458 , 23.0 , 34.0 , 27.88 , 
459 , 23.0 , 35.0 , 28.08 , 
460 , 23.0 , 37.0 , 27.38 , 
461 , 24.0 , 34.0 , 28.18 , 
462 , 23.0 , 34.0 , 27.22 , 
463 , 23.0 , 35.0 , 27.34 , 
464 , 23.0 , 35.0 , 27.56 , 
465 , 23.0 , 35.0 , 27.58 , 
466 , 23.0 , 32.0 , 27.66 , 
467 , 23.0 , 36.0 , 27.44 , 
468 , 23.0 , 37.0 , 27.66 , 
469 , 23.0 , 34.0 , 27.88 , 
470 , 23.0 , 38.0 , 28.32 , 
471 , 23.0 , 34.0 , 28.04 , 
472 , 23.0 , 36.0 , 28.28 , 
473 , 23.0 , 36.0 , 26.94 , 
474 , 23.0 , 37.0 , 28.02 , 
475 , 23.0 , 33.0 , 27.4 , 
476 , 23.0 , 33.0 , 27.68 , 
477 , 23.0 , 33.0 , 27.42 , 
478 , 23.0 , 36.0 , 27.6 , 
479 , 23.0 , 37.0 , 27.38 , 
480 , 23.0 , 34.0 , 27.3 , 
481 , 23.0 , 38.0 , 28.24 , 
482 , 23.0 , 36.0 , 28.4 , 
483 , 23.0 , 32.0 , 27.56 , 
484 , 23.0 , 38.0 , 27.64 , 
485 , 23.0 , 38.0 , 27.78 , 
486 , 23.0 , 35.0 , 27.48 , 
487 , 23.0 , 33.0 , 26.74 , 
488 , 23.0 , 35.0 , 28.28 , 
489 , 23.0 , 36.0 , 27.28 , 
490 , 23.0 , 37.0 , 27.88 , 
491 , 23.0 , 35.0 , 26.94 , 
492 , 23.0 , 34.0 , 26.86 , 
493 , 23.0 , 36.0 , 27.82 , 
494 , 23.0 , 37.0 , 28.22 , 
495 , 23.0 , 36.0 , 27.1 , 
496 , 23.0 , 36.0 , 27.16 , 
497 , 23.0 , 33.0 , 27.24 , 
498 , 23.0 , 33.0 , 27.66 , 
499 , 23.0 , 38.0 , 27.48 , 
500 , 23.0 , 35.0 , 27.22 , 
501 , 23.0 , 33.0 , 27.04 , 
502 , 23.0 , 33.0 , 27.14 , 
503 , 23.0 , 33.0 , 27.04 , 
504 , 23.0 , 39.0 , 27.32 , 
505 , 23.0 , 33.0 , 27.46 , 
506 , 23.0 , 33.0 , 27.24 , 
507 , 23.0 , 33.0 , 27.52 , 
508 , 23.0 , 36.0 , 27.76 , 
509 , 23.0 , 33.0 , 27.06 , 
510 , 23.0 , 33.0 , 27.84 , 
511 , 23.0 , 35.0 , 27.06 , 
512 , 23.0 , 35.0 , 28.26 , 
513 , 23.0 , 36.0 , 27.88 , 
514 , 23.0 , 35.0 , 27.46 , 
515 , 23.0 , 32.0 , 27.7 , 
516 , 23.0 , 35.0 , 27.64 , 
517 , 23.0 , 34.0 , 27.06 , 
518 , 23.0 , 34.0 , 27.76 , 
519 , 23.0 , 34.0 , 27.86 , 
520 , 23.0 , 33.0 , 26.46 , 
521 , 23.0 , 34.0 , 26.72 , 
522 , 23.0 , 37.0 , 26.56 , 
523 , 23.0 , 34.0 , 27.6 , 
524 , 23.0 , 35.0 , 27.48 , 
525 , 23.0 , 33.0 , 26.5 , 
526 , 23.0 , 33.0 , 26.46 , 
527 , 23.0 , 38.0 , 27.26 , 
528 , 23.0 , 33.0 , 26.78 , 
529 , 23.0 , 34.0 , 27.24 , 
530 , 23.0 , 34.0 , 27.12 , 
531 , 23.0 , 35.0 , 26.96 , 
532 , 23.0 , 35.0 , 27.16 , 
533 , 23.0 , 33.0 , 26.82 , 
534 , 23.0 , 32.0 , 26.38 , 
535 , 23.0 , 34.0 , 27.5 , 
536 , 23.0 , 34.0 , 26.76 , 
537 , 23.0 , 34.0 , 27.06 , 
538 , 23.0 , 34.0 , 27.12 , 
539 , 23.0 , 36.0 , 27.1 , 
540 , 23.0 , 34.0 , 27.06 , 
541 , 23.0 , 32.0 , 27.12 , 
542 , 23.0 , 35.0 , 27.84 , 
543 , 23.0 , 37.0 , 27.22 , 
544 , 23.0 , 32.0 , 26.54 , 
545 , 23.0 , 33.0 , 26.76 , 
546 , 23.0 , 36.0 , 27.2 , 
547 , 23.0 , 33.0 , 27.36 , 
548 , 23.0 , 34.0 , 27.16 , 
549 , 23.0 , 33.0 , 26.84 , 
550 , 23.0 , 34.0 , 27.2 , 
551 , 23.0 , 35.0 , 26.82 , 
552 , 23.0 , 35.0 , 27.62 , 
553 , 23.0 , 34.0 , 26.56 , 
554 , 23.0 , 33.0 , 27.04 , 
555 , 23.0 , 33.0 , 27.4 , 
556 , 23.0 , 34.0 , 27.04 , 
557 , 23.0 , 33.0 , 27.24 , 
558 , 23.0 , 34.0 , 26.94 , 
559 , 23.0 , 33.0 , 26.54 , 
560 , 23.0 , 33.0 , 26.32 , 
561 , 23.0 , 35.0 , 26.9 , 
562 , 23.0 , 35.0 , 27.3 , 
563 , 23.0 , 35.0 , 27.24 , 
564 , 23.0 , 32.0 , 26.76 , 
565 , 23.0 , 34.0 , 26.78 , 
566 , 23.0 , 32.0 , 26.82 , 
567 , 23.0 , 35.0 , 27.36 , 
568 , 23.0 , 33.0 , 26.3 , 
569 , 23.0 , 34.0 , 27.04 , 
570 , 23.0 , 33.0 , 26.34 , 
571 , 23.0 , 35.0 , 27.3 , 
572 , 23.0 , 34.0 , 26.9 , 
573 , 23.0 , 36.0 , 27.6 , 
574 , 23.0 , 35.0 , 27.84 , 
575 , 23.0 , 35.0 , 27.18 , 
576 , 23.0 , 34.0 , 27.28 , 
577 , 23.0 , 38.0 , 27.54 , 
578 , 23.0 , 34.0 , 26.92 , 
579 , 23.0 , 34.0 , 27.0 , 
580 , 23.0 , 36.0 , 26.98 , 
581 , 23.0 , 34.0 , 27.22 , 
582 , 23.0 , 34.0 , 26.38 , 
583 , 23.0 , 33.0 , 26.88 , 
584 , 23.0 , 33.0 , 27.38 , 
585 , 23.0 , 34.0 , 26.74 , 
586 , 23.0 , 30.0 , 26.46 , 
587 , 23.0 , 36.0 , 27.1 , 
588 , 23.0 , 34.0 , 26.98 , 
589 , 23.0 , 32.0 , 26.9 , 
590 , 23.0 , 35.0 , 27.5 , 
591 , 23.0 , 35.0 , 27.36 , 
592 , 23.0 , 35.0 , 26.84 , 
593 , 23.0 , 38.0 , 26.8 , 
594 , 23.0 , 33.0 , 27.08 , 
595 , 23.0 , 33.0 , 27.24 , 
596 , 23.0 , 31.0 , 26.54 , 
597 , 23.0 , 32.0 , 27.16 , 
598 , 23.0 , 34.0 , 26.54 , 
599 , 23.0 , 34.0 , 26.64 , 
600 , 23.0 , 32.0 , 26.38 , 
601 , 23.0 , 37.0 , 26.64 , 
602 , 23.0 , 34.0 , 26.6 , 
603 , 23.0 , 34.0 , 26.18 , 
604 , 23.0 , 36.0 , 26.64 , 
