Machine = 10,Job = 5,Task = 60,Ant = 25,
Sedai , Best , Bad , Average 
0 , 143.0 , 186.0 , 160.88 , 
1 , 139.0 , 176.0 , 158.2 , 
2 , 133.0 , 177.0 , 153.64 , 
3 , 137.0 , 178.0 , 155.36 , 
4 , 135.0 , 184.0 , 153.76 , 
5 , 141.0 , 179.0 , 156.48 , 
6 , 138.0 , 172.0 , 151.48 , 
7 , 126.0 , 179.0 , 152.48 , 
8 , 128.0 , 183.0 , 152.92 , 
9 , 131.0 , 183.0 , 155.28 , 
10 , 138.0 , 181.0 , 158.76 , 
11 , 130.0 , 186.0 , 157.92 , 
12 , 133.0 , 174.0 , 153.48 , 
13 , 139.0 , 181.0 , 156.88 , 
14 , 139.0 , 188.0 , 157.84 , 
15 , 143.0 , 182.0 , 157.48 , 
16 , 139.0 , 178.0 , 154.68 , 
17 , 134.0 , 177.0 , 156.16 , 
18 , 130.0 , 170.0 , 152.8 , 
19 , 143.0 , 187.0 , 157.52 , 
20 , 133.0 , 180.0 , 155.6 , 
21 , 138.0 , 176.0 , 156.36 , 
22 , 135.0 , 181.0 , 156.72 , 
23 , 138.0 , 189.0 , 159.68 , 
24 , 138.0 , 183.0 , 158.68 , 
25 , 136.0 , 188.0 , 158.76 , 
26 , 135.0 , 182.0 , 153.76 , 
27 , 138.0 , 176.0 , 154.48 , 
28 , 137.0 , 183.0 , 153.68 , 
29 , 132.0 , 187.0 , 154.8 , 
30 , 133.0 , 178.0 , 157.16 , 
31 , 138.0 , 184.0 , 156.52 , 
32 , 135.0 , 170.0 , 156.8 , 
33 , 130.0 , 197.0 , 155.12 , 
34 , 137.0 , 184.0 , 155.52 , 
35 , 139.0 , 177.0 , 155.16 , 
36 , 137.0 , 182.0 , 154.92 , 
37 , 131.0 , 175.0 , 155.84 , 
38 , 130.0 , 185.0 , 156.88 , 
39 , 136.0 , 179.0 , 155.12 , 
40 , 136.0 , 168.0 , 151.52 , 
41 , 133.0 , 187.0 , 156.8 , 
42 , 133.0 , 178.0 , 152.96 , 
43 , 136.0 , 189.0 , 160.8 , 
44 , 134.0 , 177.0 , 155.4 , 
45 , 132.0 , 174.0 , 153.84 , 
46 , 140.0 , 180.0 , 156.72 , 
47 , 130.0 , 183.0 , 156.84 , 
48 , 137.0 , 180.0 , 156.28 , 
49 , 136.0 , 182.0 , 156.36 , 
50 , 136.0 , 186.0 , 155.76 , 
51 , 130.0 , 188.0 , 154.88 , 
52 , 137.0 , 171.0 , 152.64 , 
53 , 136.0 , 171.0 , 152.0 , 
54 , 134.0 , 182.0 , 152.48 , 
55 , 131.0 , 180.0 , 155.36 , 
56 , 133.0 , 182.0 , 154.56 , 
57 , 123.0 , 180.0 , 157.16 , 
58 , 128.0 , 174.0 , 153.24 , 
59 , 139.0 , 176.0 , 152.88 , 
60 , 124.0 , 183.0 , 156.76 , 
61 , 131.0 , 173.0 , 153.44 , 
62 , 136.0 , 185.0 , 157.64 , 
63 , 131.0 , 181.0 , 155.04 , 
64 , 131.0 , 173.0 , 154.24 , 
65 , 128.0 , 181.0 , 153.6 , 
66 , 131.0 , 185.0 , 154.12 , 
67 , 131.0 , 179.0 , 152.68 , 
68 , 125.0 , 176.0 , 156.24 , 
69 , 141.0 , 179.0 , 159.52 , 
70 , 130.0 , 195.0 , 157.88 , 
71 , 137.0 , 188.0 , 158.16 , 
72 , 134.0 , 179.0 , 156.12 , 
73 , 136.0 , 177.0 , 158.92 , 
74 , 132.0 , 172.0 , 156.0 , 
75 , 135.0 , 173.0 , 153.32 , 
76 , 139.0 , 196.0 , 155.12 , 
77 , 137.0 , 166.0 , 152.72 , 
78 , 129.0 , 178.0 , 158.48 , 
79 , 129.0 , 177.0 , 155.12 , 
80 , 141.0 , 193.0 , 158.36 , 
81 , 135.0 , 175.0 , 152.28 , 
82 , 129.0 , 190.0 , 159.56 , 
83 , 141.0 , 175.0 , 156.48 , 
84 , 132.0 , 169.0 , 151.04 , 
85 , 135.0 , 170.0 , 153.84 , 
86 , 135.0 , 183.0 , 159.76 , 
87 , 135.0 , 173.0 , 152.84 , 
88 , 138.0 , 172.0 , 155.64 , 
89 , 128.0 , 177.0 , 152.52 , 
90 , 140.0 , 179.0 , 160.32 , 
91 , 137.0 , 178.0 , 157.52 , 
92 , 132.0 , 175.0 , 150.6 , 
93 , 123.0 , 178.0 , 154.6 , 
94 , 140.0 , 174.0 , 155.84 , 
95 , 142.0 , 185.0 , 160.76 , 
96 , 135.0 , 177.0 , 155.52 , 
97 , 131.0 , 176.0 , 152.72 , 
98 , 127.0 , 185.0 , 153.8 , 
99 , 129.0 , 172.0 , 155.76 , 
100 , 130.0 , 179.0 , 152.32 , 
101 , 123.0 , 177.0 , 153.76 , 
102 , 124.0 , 191.0 , 157.04 , 
103 , 128.0 , 177.0 , 155.92 , 
104 , 128.0 , 185.0 , 152.64 , 
105 , 131.0 , 183.0 , 155.64 , 
106 , 122.0 , 183.0 , 155.96 , 
107 , 136.0 , 187.0 , 153.76 , 
108 , 127.0 , 179.0 , 153.52 , 
109 , 134.0 , 180.0 , 155.4 , 
110 , 143.0 , 194.0 , 159.52 , 
111 , 129.0 , 177.0 , 154.6 , 
112 , 136.0 , 176.0 , 154.4 , 
113 , 125.0 , 180.0 , 148.12 , 
114 , 136.0 , 182.0 , 154.92 , 
115 , 136.0 , 183.0 , 156.52 , 
116 , 136.0 , 182.0 , 153.88 , 
117 , 132.0 , 173.0 , 151.84 , 
118 , 130.0 , 181.0 , 153.04 , 
119 , 130.0 , 187.0 , 155.72 , 
120 , 130.0 , 170.0 , 153.04 , 
121 , 129.0 , 185.0 , 156.44 , 
122 , 120.0 , 182.0 , 152.32 , 
123 , 135.0 , 180.0 , 155.12 , 
124 , 135.0 , 172.0 , 156.48 , 
125 , 128.0 , 178.0 , 154.16 , 
126 , 140.0 , 167.0 , 153.68 , 
127 , 140.0 , 175.0 , 155.52 , 
128 , 134.0 , 179.0 , 152.48 , 
129 , 137.0 , 172.0 , 154.64 , 
130 , 135.0 , 170.0 , 150.36 , 
131 , 132.0 , 176.0 , 157.76 , 
132 , 122.0 , 168.0 , 152.24 , 
133 , 131.0 , 185.0 , 155.24 , 
134 , 128.0 , 186.0 , 157.96 , 
135 , 129.0 , 186.0 , 156.0 , 
136 , 129.0 , 190.0 , 154.28 , 
137 , 131.0 , 173.0 , 153.16 , 
138 , 140.0 , 170.0 , 154.04 , 
139 , 130.0 , 177.0 , 154.0 , 
140 , 130.0 , 187.0 , 155.12 , 
141 , 135.0 , 183.0 , 154.24 , 
142 , 129.0 , 200.0 , 157.24 , 
143 , 127.0 , 172.0 , 154.28 , 
144 , 130.0 , 188.0 , 158.4 , 
145 , 113.0 , 170.0 , 153.68 , 
146 , 136.0 , 178.0 , 152.92 , 
147 , 123.0 , 178.0 , 149.72 , 
148 , 130.0 , 175.0 , 155.8 , 
149 , 136.0 , 179.0 , 153.92 , 
150 , 132.0 , 181.0 , 153.64 , 
151 , 130.0 , 174.0 , 154.92 , 
152 , 127.0 , 176.0 , 150.28 , 
153 , 131.0 , 195.0 , 157.96 , 
154 , 131.0 , 182.0 , 155.04 , 
155 , 133.0 , 192.0 , 154.92 , 
156 , 133.0 , 182.0 , 155.08 , 
157 , 130.0 , 178.0 , 156.48 , 
158 , 130.0 , 175.0 , 150.6 , 
159 , 143.0 , 177.0 , 157.76 , 
160 , 121.0 , 172.0 , 150.52 , 
161 , 128.0 , 190.0 , 153.16 , 
162 , 124.0 , 172.0 , 152.4 , 
163 , 137.0 , 185.0 , 156.56 , 
164 , 126.0 , 186.0 , 151.28 , 
165 , 140.0 , 182.0 , 153.04 , 
166 , 130.0 , 180.0 , 152.12 , 
167 , 132.0 , 183.0 , 159.64 , 
168 , 137.0 , 183.0 , 154.08 , 
169 , 133.0 , 174.0 , 151.4 , 
170 , 133.0 , 187.0 , 150.6 , 
171 , 130.0 , 174.0 , 153.36 , 
172 , 142.0 , 174.0 , 156.2 , 
173 , 142.0 , 174.0 , 154.52 , 
174 , 135.0 , 178.0 , 158.04 , 
175 , 134.0 , 169.0 , 148.28 , 
176 , 132.0 , 179.0 , 155.4 , 
177 , 124.0 , 175.0 , 151.72 , 
178 , 134.0 , 180.0 , 155.32 , 
179 , 127.0 , 193.0 , 152.76 , 
180 , 129.0 , 189.0 , 154.96 , 
181 , 134.0 , 175.0 , 157.56 , 
182 , 126.0 , 183.0 , 154.68 , 
183 , 135.0 , 182.0 , 153.84 , 
184 , 133.0 , 180.0 , 156.72 , 
185 , 142.0 , 188.0 , 157.84 , 
186 , 132.0 , 175.0 , 151.2 , 
187 , 135.0 , 179.0 , 155.04 , 
188 , 131.0 , 181.0 , 154.0 , 
189 , 120.0 , 175.0 , 149.44 , 
190 , 140.0 , 187.0 , 155.4 , 
191 , 136.0 , 169.0 , 152.44 , 
192 , 132.0 , 169.0 , 151.32 , 
193 , 136.0 , 193.0 , 156.12 , 
194 , 135.0 , 185.0 , 156.32 , 
195 , 130.0 , 187.0 , 149.68 , 
196 , 118.0 , 188.0 , 151.56 , 
197 , 131.0 , 175.0 , 157.04 , 
198 , 118.0 , 172.0 , 149.52 , 
199 , 119.0 , 192.0 , 155.16 , 
200 , 133.0 , 170.0 , 154.84 , 
201 , 137.0 , 191.0 , 155.84 , 
202 , 133.0 , 176.0 , 157.48 , 
203 , 133.0 , 183.0 , 154.2 , 
204 , 123.0 , 182.0 , 149.6 , 
205 , 133.0 , 170.0 , 150.0 , 
206 , 136.0 , 174.0 , 153.24 , 
207 , 138.0 , 168.0 , 152.48 , 
208 , 125.0 , 179.0 , 154.64 , 
209 , 127.0 , 172.0 , 154.88 , 
210 , 128.0 , 175.0 , 152.96 , 
211 , 131.0 , 183.0 , 159.24 , 
212 , 131.0 , 170.0 , 151.04 , 
213 , 134.0 , 178.0 , 154.88 , 
