Machine = 6,Job = 10,Task = 20,Ant = 50,
Sedai , Best , Bad , Average 
0 , 147.0 , 199.0 , 175.2 , 
1 , 157.0 , 202.0 , 180.2 , 
2 , 157.0 , 199.0 , 179.04 , 
3 , 150.0 , 208.0 , 175.98 , 
4 , 150.0 , 202.0 , 175.08 , 
5 , 153.0 , 202.0 , 176.6 , 
6 , 157.0 , 201.0 , 177.82 , 
7 , 160.0 , 202.0 , 178.56 , 
8 , 157.0 , 211.0 , 178.18 , 
9 , 155.0 , 205.0 , 177.68 , 
10 , 147.0 , 209.0 , 176.64 , 
11 , 158.0 , 205.0 , 176.24 , 
12 , 158.0 , 207.0 , 179.54 , 
13 , 160.0 , 199.0 , 177.5 , 
14 , 148.0 , 202.0 , 179.0 , 
15 , 154.0 , 207.0 , 179.86 , 
16 , 154.0 , 204.0 , 178.44 , 
17 , 153.0 , 208.0 , 176.58 , 
18 , 147.0 , 201.0 , 174.88 , 
19 , 156.0 , 214.0 , 179.9 , 
20 , 156.0 , 212.0 , 178.74 , 
21 , 151.0 , 203.0 , 180.58 , 
22 , 153.0 , 213.0 , 177.04 , 
23 , 156.0 , 201.0 , 177.72 , 
24 , 153.0 , 198.0 , 177.64 , 
25 , 153.0 , 207.0 , 182.82 , 
26 , 153.0 , 212.0 , 180.12 , 
27 , 154.0 , 204.0 , 180.04 , 
28 , 154.0 , 206.0 , 180.28 , 
29 , 153.0 , 199.0 , 179.96 , 
30 , 147.0 , 213.0 , 178.32 , 
31 , 160.0 , 206.0 , 177.08 , 
32 , 160.0 , 215.0 , 180.52 , 
33 , 156.0 , 212.0 , 177.2 , 
34 , 162.0 , 197.0 , 178.54 , 
35 , 150.0 , 205.0 , 179.0 , 
36 , 148.0 , 206.0 , 178.9 , 
37 , 150.0 , 200.0 , 180.16 , 
38 , 158.0 , 213.0 , 180.5 , 
39 , 156.0 , 207.0 , 181.96 , 
40 , 160.0 , 218.0 , 179.88 , 
41 , 157.0 , 206.0 , 181.96 , 
42 , 164.0 , 209.0 , 179.66 , 
43 , 155.0 , 215.0 , 181.14 , 
44 , 149.0 , 203.0 , 181.56 , 
45 , 161.0 , 204.0 , 179.66 , 
