Machine = 6,Job = 8,Task = 18,Ant = 50,
Sedai , Best ,, Bad , Average 
194 , 58.0 , 81.0 , 68.46 , 
195 , 55.0 , 82.0 , 66.84 , 
196 , 56.0 , 80.0 , 67.68 , 
197 , 55.0 , 84.0 , 68.14 , 
198 , 58.0 , 79.0 , 66.6 , 
199 , 58.0 , 78.0 , 68.0 , 
200 , 57.0 , 84.0 , 67.78 , 
201 , 57.0 , 78.0 , 67.16 , 
202 , 55.0 , 80.0 , 67.04 , 
203 , 56.0 , 80.0 , 66.82 , 
204 , 56.0 , 76.0 , 66.56 , 
205 , 60.0 , 82.0 , 67.1 , 
206 , 59.0 , 75.0 , 67.34 , 
207 , 59.0 , 81.0 , 67.3 , 
208 , 56.0 , 82.0 , 67.58 , 
209 , 57.0 , 82.0 , 67.5 , 
210 , 55.0 , 82.0 , 68.18 , 
211 , 56.0 , 79.0 , 67.36 , 
212 , 57.0 , 83.0 , 67.88 , 
213 , 59.0 , 76.0 , 67.22 , 
214 , 58.0 , 76.0 , 67.02 , 
215 , 58.0 , 77.0 , 66.4 , 
216 , 59.0 , 80.0 , 67.54 , 
217 , 57.0 , 76.0 , 67.74 , 
218 , 59.0 , 73.0 , 65.44 , 
219 , 60.0 , 78.0 , 67.02 , 
220 , 58.0 , 76.0 , 67.32 , 
221 , 58.0 , 77.0 , 67.72 , 
222 , 57.0 , 75.0 , 66.58 , 
223 , 56.0 , 80.0 , 66.2 , 
224 , 58.0 , 78.0 , 66.0 , 
225 , 58.0 , 78.0 , 66.74 , 
226 , 59.0 , 79.0 , 67.44 , 
227 , 56.0 , 80.0 , 66.8 , 
228 , 56.0 , 76.0 , 66.58 , 
229 , 60.0 , 80.0 , 67.62 , 
230 , 58.0 , 74.0 , 65.52 , 
231 , 58.0 , 74.0 , 65.44 , 
232 , 57.0 , 86.0 , 66.28 , 
233 , 58.0 , 74.0 , 66.14 , 
234 , 59.0 , 76.0 , 65.78 , 
235 , 60.0 , 79.0 , 67.24 , 
236 , 58.0 , 81.0 , 67.82 , 
237 , 58.0 , 79.0 , 66.66 , 
238 , 59.0 , 76.0 , 66.06 , 
239 , 58.0 , 79.0 , 66.96 , 
240 , 57.0 , 78.0 , 66.56 , 
241 , 57.0 , 76.0 , 65.62 , 
242 , 57.0 , 80.0 , 65.12 , 
243 , 58.0 , 75.0 , 65.3 , 
244 , 57.0 , 73.0 , 64.96 , 
245 , 57.0 , 75.0 , 65.24 , 
246 , 56.0 , 80.0 , 66.6 , 
247 , 56.0 , 80.0 , 65.0 , 
248 , 56.0 , 78.0 , 65.76 , 
249 , 56.0 , 76.0 , 66.02 , 
250 , 55.0 , 78.0 , 66.06 , 
251 , 59.0 , 77.0 , 65.66 , 
252 , 55.0 , 77.0 , 65.42 , 
253 , 54.0 , 80.0 , 65.88 , 
254 , 58.0 , 76.0 , 65.66 , 
255 , 57.0 , 88.0 , 65.76 , 
256 , 57.0 , 75.0 , 65.38 , 
257 , 54.0 , 77.0 , 64.7 , 
258 , 55.0 , 79.0 , 64.82 , 
259 , 53.0 , 81.0 , 65.36 , 
260 , 56.0 , 76.0 , 64.52 , 
261 , 57.0 , 77.0 , 65.48 , 
262 , 56.0 , 85.0 , 64.74 , 
263 , 57.0 , 75.0 , 65.5 , 
264 , 57.0 , 74.0 , 65.26 , 
265 , 56.0 , 78.0 , 65.04 , 
266 , 57.0 , 76.0 , 66.46 , 
267 , 56.0 , 74.0 , 64.94 , 
268 , 54.0 , 75.0 , 64.54 , 
269 , 57.0 , 73.0 , 65.42 , 
270 , 57.0 , 71.0 , 64.12 , 
271 , 56.0 , 82.0 , 65.24 , 
272 , 55.0 , 78.0 , 65.62 , 
273 , 57.0 , 76.0 , 64.44 , 
274 , 56.0 , 76.0 , 65.38 , 
275 , 56.0 , 78.0 , 64.58 , 
276 , 55.0 , 78.0 , 65.64 , 
277 , 54.0 , 77.0 , 64.36 , 
278 , 57.0 , 76.0 , 64.7 , 
279 , 54.0 , 74.0 , 63.54 , 
280 , 57.0 , 75.0 , 64.56 , 
281 , 59.0 , 85.0 , 65.7 , 
282 , 52.0 , 74.0 , 64.6 , 
283 , 55.0 , 74.0 , 63.56 , 
284 , 55.0 , 75.0 , 64.7 , 
285 , 57.0 , 79.0 , 64.4 , 
286 , 55.0 , 76.0 , 65.68 , 
287 , 55.0 , 80.0 , 64.16 , 
288 , 56.0 , 75.0 , 65.06 , 
289 , 56.0 , 78.0 , 64.34 , 
290 , 57.0 , 73.0 , 64.44 , 
291 , 55.0 , 76.0 , 64.6 , 
292 , 55.0 , 74.0 , 63.62 , 
293 , 55.0 , 77.0 , 65.06 , 
