Machine = 10,Job = 5,Task = 60,Ant = 50,
Sedai , Best , Bad , Average 
0 , 131.0 , 181.0 , 157.06 , 
1 , 139.0 , 179.0 , 156.8 , 
2 , 128.0 , 192.0 , 159.14 , 
3 , 135.0 , 180.0 , 156.92 , 
4 , 129.0 , 181.0 , 155.88 , 
5 , 133.0 , 186.0 , 157.58 , 
6 , 131.0 , 191.0 , 157.92 , 
7 , 130.0 , 191.0 , 155.9 , 
8 , 135.0 , 183.0 , 156.52 , 
9 , 129.0 , 178.0 , 153.26 , 
10 , 130.0 , 179.0 , 155.52 , 
11 , 128.0 , 190.0 , 157.72 , 
12 , 130.0 , 178.0 , 155.28 , 
13 , 124.0 , 184.0 , 154.38 , 
14 , 122.0 , 179.0 , 152.28 , 
15 , 134.0 , 180.0 , 156.14 , 
16 , 132.0 , 179.0 , 154.16 , 
17 , 125.0 , 187.0 , 154.62 , 
18 , 137.0 , 210.0 , 155.2 , 
19 , 136.0 , 189.0 , 155.68 , 
20 , 126.0 , 181.0 , 153.68 , 
21 , 127.0 , 191.0 , 152.9 , 
22 , 119.0 , 177.0 , 153.74 , 
23 , 118.0 , 193.0 , 150.24 , 
24 , 132.0 , 180.0 , 151.68 , 
25 , 126.0 , 181.0 , 149.86 , 
26 , 126.0 , 189.0 , 153.88 , 
27 , 123.0 , 177.0 , 149.34 , 
28 , 118.0 , 179.0 , 149.86 , 
29 , 130.0 , 192.0 , 151.5 , 
30 , 129.0 , 180.0 , 152.58 , 
31 , 121.0 , 185.0 , 152.56 , 
32 , 128.0 , 182.0 , 150.16 , 
33 , 136.0 , 179.0 , 155.22 , 
34 , 130.0 , 171.0 , 151.32 , 
35 , 129.0 , 170.0 , 148.56 , 
36 , 122.0 , 175.0 , 147.92 , 
37 , 121.0 , 171.0 , 148.4 , 
38 , 128.0 , 182.0 , 152.54 , 
39 , 121.0 , 182.0 , 151.68 , 
40 , 122.0 , 172.0 , 152.14 , 
41 , 128.0 , 191.0 , 151.46 , 
42 , 122.0 , 171.0 , 149.58 , 
43 , 129.0 , 184.0 , 154.5 , 
44 , 118.0 , 180.0 , 149.4 , 
45 , 126.0 , 182.0 , 150.08 , 
46 , 121.0 , 173.0 , 148.96 , 
47 , 128.0 , 175.0 , 151.26 , 
48 , 134.0 , 177.0 , 150.78 , 
49 , 131.0 , 184.0 , 153.6 , 
50 , 130.0 , 178.0 , 151.34 , 
51 , 124.0 , 174.0 , 153.54 , 
52 , 124.0 , 179.0 , 147.22 , 
53 , 127.0 , 184.0 , 149.68 , 
54 , 128.0 , 173.0 , 152.98 , 
55 , 119.0 , 190.0 , 153.28 , 
56 , 115.0 , 194.0 , 151.6 , 
57 , 120.0 , 179.0 , 149.52 , 
58 , 121.0 , 179.0 , 151.92 , 
59 , 126.0 , 181.0 , 150.26 , 
60 , 124.0 , 180.0 , 150.08 , 
61 , 125.0 , 175.0 , 152.8 , 
62 , 129.0 , 178.0 , 155.3 , 
63 , 130.0 , 177.0 , 153.02 , 
64 , 130.0 , 180.0 , 152.16 , 
65 , 132.0 , 186.0 , 153.12 , 
66 , 125.0 , 176.0 , 150.52 , 
67 , 123.0 , 180.0 , 150.52 , 
68 , 121.0 , 172.0 , 146.56 , 
69 , 124.0 , 185.0 , 152.64 , 
70 , 128.0 , 179.0 , 152.96 , 
71 , 125.0 , 177.0 , 152.22 , 
72 , 119.0 , 193.0 , 154.36 , 
73 , 125.0 , 186.0 , 151.86 , 
74 , 127.0 , 187.0 , 152.22 , 
75 , 129.0 , 179.0 , 153.2 , 
76 , 127.0 , 176.0 , 151.66 , 
77 , 129.0 , 184.0 , 151.16 , 
78 , 115.0 , 201.0 , 151.52 , 
79 , 128.0 , 178.0 , 150.56 , 
80 , 128.0 , 176.0 , 150.52 , 
81 , 128.0 , 178.0 , 152.14 , 
82 , 122.0 , 180.0 , 149.66 , 
83 , 129.0 , 173.0 , 147.62 , 
84 , 126.0 , 178.0 , 154.58 , 
85 , 122.0 , 186.0 , 151.26 , 
86 , 123.0 , 179.0 , 150.36 , 
87 , 131.0 , 192.0 , 154.96 , 
88 , 131.0 , 177.0 , 152.34 , 
89 , 125.0 , 180.0 , 153.62 , 
90 , 125.0 , 185.0 , 151.26 , 
91 , 127.0 , 181.0 , 152.9 , 
92 , 117.0 , 181.0 , 153.64 , 
93 , 123.0 , 175.0 , 149.14 , 
94 , 125.0 , 179.0 , 148.94 , 
95 , 126.0 , 177.0 , 151.86 , 
96 , 131.0 , 176.0 , 151.56 , 
97 , 132.0 , 184.0 , 153.24 , 
98 , 128.0 , 205.0 , 152.6 , 
99 , 125.0 , 197.0 , 154.84 , 
100 , 132.0 , 186.0 , 154.2 , 
101 , 124.0 , 183.0 , 154.76 , 
102 , 122.0 , 187.0 , 152.44 , 
103 , 126.0 , 192.0 , 151.6 , 
104 , 125.0 , 182.0 , 153.26 , 
105 , 120.0 , 180.0 , 152.82 , 
106 , 135.0 , 180.0 , 155.04 , 
107 , 132.0 , 182.0 , 151.68 , 
108 , 117.0 , 172.0 , 149.46 , 
109 , 122.0 , 190.0 , 151.84 , 
110 , 129.0 , 186.0 , 153.5 , 
111 , 128.0 , 183.0 , 151.54 , 
112 , 115.0 , 190.0 , 154.08 , 
113 , 121.0 , 208.0 , 152.78 , 
114 , 132.0 , 186.0 , 152.62 , 
115 , 124.0 , 173.0 , 152.44 , 
116 , 117.0 , 178.0 , 150.96 , 
117 , 130.0 , 177.0 , 154.08 , 
118 , 131.0 , 171.0 , 151.4 , 
119 , 129.0 , 188.0 , 153.4 , 
120 , 128.0 , 184.0 , 149.32 , 
121 , 126.0 , 180.0 , 151.32 , 
122 , 120.0 , 187.0 , 152.74 , 
123 , 123.0 , 183.0 , 151.62 , 
124 , 118.0 , 192.0 , 152.98 , 
125 , 125.0 , 180.0 , 150.66 , 
126 , 130.0 , 190.0 , 154.18 , 
127 , 119.0 , 186.0 , 150.42 , 
128 , 127.0 , 181.0 , 152.0 , 
129 , 131.0 , 181.0 , 153.28 , 
130 , 121.0 , 181.0 , 149.06 , 
131 , 127.0 , 191.0 , 152.58 , 
132 , 114.0 , 178.0 , 148.84 , 
133 , 115.0 , 201.0 , 151.44 , 
134 , 127.0 , 172.0 , 150.26 , 
135 , 124.0 , 179.0 , 152.54 , 
136 , 130.0 , 175.0 , 151.54 , 
137 , 134.0 , 184.0 , 153.4 , 
138 , 127.0 , 180.0 , 149.62 , 
139 , 133.0 , 177.0 , 151.88 , 
140 , 132.0 , 195.0 , 151.92 , 
141 , 117.0 , 184.0 , 150.9 , 
142 , 117.0 , 185.0 , 149.36 , 
143 , 126.0 , 201.0 , 150.92 , 
