Machine = 10,Job = 5,Task = 60,Ant = 50,
Sedai , Best , Bad , Average 
0 , 127.0 , 188.0 , 156.88 , 
1 , 130.0 , 179.0 , 155.26 , 
2 , 136.0 , 185.0 , 157.6 , 
3 , 135.0 , 186.0 , 160.54 , 
4 , 131.0 , 193.0 , 154.66 , 
5 , 134.0 , 179.0 , 155.48 , 
6 , 121.0 , 185.0 , 153.82 , 
7 , 131.0 , 176.0 , 154.5 , 
8 , 136.0 , 176.0 , 156.72 , 
9 , 123.0 , 186.0 , 155.62 , 
10 , 125.0 , 185.0 , 156.02 , 
11 , 139.0 , 179.0 , 155.64 , 
12 , 131.0 , 186.0 , 159.24 , 
13 , 126.0 , 185.0 , 155.92 , 
14 , 136.0 , 178.0 , 156.52 , 
15 , 128.0 , 183.0 , 155.46 , 
16 , 132.0 , 175.0 , 153.84 , 
17 , 131.0 , 182.0 , 157.84 , 
18 , 136.0 , 186.0 , 157.7 , 
19 , 139.0 , 188.0 , 156.92 , 
20 , 129.0 , 194.0 , 154.84 , 
21 , 128.0 , 184.0 , 153.66 , 
22 , 136.0 , 178.0 , 154.92 , 
23 , 133.0 , 179.0 , 155.28 , 
24 , 134.0 , 180.0 , 153.74 , 
25 , 127.0 , 176.0 , 154.4 , 
26 , 131.0 , 180.0 , 157.22 , 
27 , 132.0 , 187.0 , 156.2 , 
28 , 116.0 , 190.0 , 153.64 , 
29 , 128.0 , 195.0 , 153.28 , 
30 , 135.0 , 198.0 , 156.36 , 
31 , 121.0 , 178.0 , 151.28 , 
32 , 129.0 , 180.0 , 155.4 , 
33 , 136.0 , 186.0 , 153.46 , 
34 , 115.0 , 183.0 , 155.88 , 
35 , 135.0 , 191.0 , 153.72 , 
36 , 126.0 , 179.0 , 153.24 , 
37 , 130.0 , 182.0 , 156.52 , 
38 , 137.0 , 181.0 , 153.9 , 
39 , 132.0 , 174.0 , 154.12 , 
40 , 133.0 , 176.0 , 152.56 , 
41 , 136.0 , 195.0 , 157.74 , 
42 , 125.0 , 182.0 , 155.98 , 
43 , 128.0 , 179.0 , 154.9 , 
44 , 126.0 , 185.0 , 153.68 , 
45 , 127.0 , 177.0 , 152.96 , 
46 , 127.0 , 177.0 , 153.44 , 
47 , 128.0 , 183.0 , 153.72 , 
48 , 132.0 , 191.0 , 155.46 , 
49 , 131.0 , 188.0 , 155.0 , 
50 , 133.0 , 184.0 , 156.4 , 
51 , 127.0 , 188.0 , 153.64 , 
52 , 128.0 , 175.0 , 153.74 , 
53 , 124.0 , 185.0 , 155.58 , 
54 , 127.0 , 184.0 , 153.34 , 
55 , 134.0 , 181.0 , 156.54 , 
56 , 128.0 , 193.0 , 155.66 , 
57 , 132.0 , 183.0 , 153.06 , 
58 , 129.0 , 172.0 , 150.26 , 
59 , 137.0 , 181.0 , 155.38 , 
60 , 131.0 , 185.0 , 152.48 , 
61 , 128.0 , 176.0 , 153.48 , 
62 , 130.0 , 180.0 , 155.12 , 
63 , 122.0 , 182.0 , 153.5 , 
64 , 124.0 , 185.0 , 149.84 , 
65 , 121.0 , 195.0 , 152.42 , 
66 , 133.0 , 172.0 , 156.16 , 
67 , 125.0 , 187.0 , 152.04 , 
68 , 131.0 , 182.0 , 153.76 , 
69 , 128.0 , 203.0 , 152.9 , 
70 , 129.0 , 178.0 , 155.2 , 
71 , 122.0 , 182.0 , 153.76 , 
72 , 134.0 , 175.0 , 154.4 , 
73 , 126.0 , 176.0 , 153.06 , 
74 , 137.0 , 190.0 , 153.48 , 
75 , 125.0 , 182.0 , 154.84 , 
76 , 131.0 , 188.0 , 154.56 , 
77 , 133.0 , 185.0 , 153.16 , 
78 , 130.0 , 182.0 , 155.1 , 
79 , 129.0 , 193.0 , 154.9 , 
80 , 131.0 , 177.0 , 151.28 , 
81 , 127.0 , 181.0 , 153.22 , 
82 , 126.0 , 186.0 , 152.62 , 
83 , 133.0 , 180.0 , 152.38 , 
84 , 129.0 , 196.0 , 156.84 , 
85 , 114.0 , 181.0 , 155.0 , 
86 , 131.0 , 187.0 , 151.98 , 
87 , 132.0 , 179.0 , 154.36 , 
88 , 132.0 , 181.0 , 154.1 , 
89 , 117.0 , 179.0 , 150.02 , 
90 , 139.0 , 195.0 , 158.88 , 
91 , 130.0 , 183.0 , 156.12 , 
92 , 125.0 , 177.0 , 155.14 , 
93 , 130.0 , 176.0 , 151.62 , 
94 , 128.0 , 173.0 , 150.58 , 
95 , 136.0 , 181.0 , 155.28 , 
96 , 124.0 , 186.0 , 156.74 , 
97 , 131.0 , 176.0 , 153.18 , 
98 , 129.0 , 176.0 , 154.06 , 
99 , 126.0 , 180.0 , 152.08 , 
100 , 128.0 , 180.0 , 156.82 , 
101 , 132.0 , 179.0 , 153.64 , 
102 , 124.0 , 190.0 , 151.2 , 
103 , 134.0 , 174.0 , 152.54 , 
