Machine = 6,Job = 10,Task = 20,Ant = 50,
Sedai , Best , Bad , Average 
0 , 159.0 , 209.0 , 178.8 , 
1 , 154.0 , 198.0 , 177.54 , 
2 , 149.0 , 197.0 , 174.92 , 
3 , 160.0 , 211.0 , 177.98 , 
4 , 155.0 , 203.0 , 179.0 , 
5 , 158.0 , 194.0 , 175.88 , 
6 , 151.0 , 198.0 , 176.28 , 
7 , 146.0 , 206.0 , 178.54 , 
8 , 157.0 , 198.0 , 177.34 , 
9 , 151.0 , 212.0 , 178.04 , 
10 , 152.0 , 210.0 , 178.5 , 
11 , 152.0 , 208.0 , 175.8 , 
12 , 144.0 , 202.0 , 176.48 , 
13 , 153.0 , 200.0 , 177.48 , 
14 , 152.0 , 205.0 , 177.92 , 
15 , 152.0 , 199.0 , 177.48 , 
16 , 156.0 , 210.0 , 177.72 , 
17 , 155.0 , 213.0 , 178.48 , 
18 , 160.0 , 211.0 , 179.36 , 
19 , 154.0 , 213.0 , 177.86 , 
20 , 156.0 , 207.0 , 179.14 , 
21 , 149.0 , 199.0 , 176.88 , 
22 , 158.0 , 198.0 , 175.72 , 
23 , 157.0 , 202.0 , 176.84 , 
24 , 160.0 , 197.0 , 174.98 , 
25 , 154.0 , 212.0 , 177.94 , 
26 , 158.0 , 196.0 , 175.06 , 
27 , 158.0 , 200.0 , 177.84 , 
28 , 148.0 , 200.0 , 176.64 , 
29 , 154.0 , 213.0 , 177.48 , 
30 , 159.0 , 206.0 , 176.4 , 
31 , 152.0 , 206.0 , 175.78 , 
32 , 150.0 , 201.0 , 176.1 , 
33 , 153.0 , 206.0 , 177.1 , 
34 , 149.0 , 194.0 , 175.98 , 
35 , 152.0 , 212.0 , 176.12 , 
36 , 149.0 , 195.0 , 174.6 , 
37 , 146.0 , 210.0 , 174.12 , 
38 , 153.0 , 202.0 , 177.26 , 
39 , 152.0 , 195.0 , 172.84 , 
40 , 147.0 , 210.0 , 178.5 , 
41 , 151.0 , 200.0 , 176.92 , 
42 , 158.0 , 199.0 , 176.62 , 
43 , 156.0 , 213.0 , 179.34 , 
44 , 144.0 , 209.0 , 177.22 , 
45 , 155.0 , 207.0 , 178.46 , 
46 , 159.0 , 214.0 , 177.78 , 
47 , 145.0 , 208.0 , 176.56 , 
48 , 147.0 , 198.0 , 177.02 , 
49 , 146.0 , 196.0 , 178.44 , 
50 , 149.0 , 194.0 , 174.52 , 
51 , 159.0 , 206.0 , 180.16 , 
52 , 157.0 , 203.0 , 178.18 , 
53 , 158.0 , 214.0 , 178.32 , 
54 , 151.0 , 205.0 , 178.76 , 
55 , 152.0 , 198.0 , 173.72 , 
56 , 148.0 , 202.0 , 174.04 , 
57 , 155.0 , 223.0 , 178.46 , 
58 , 149.0 , 201.0 , 177.2 , 
59 , 157.0 , 202.0 , 177.92 , 
60 , 153.0 , 206.0 , 177.74 , 
61 , 147.0 , 199.0 , 178.08 , 
62 , 149.0 , 204.0 , 177.5 , 
63 , 149.0 , 211.0 , 179.7 , 
64 , 151.0 , 201.0 , 176.8 , 
65 , 150.0 , 204.0 , 176.82 , 
66 , 157.0 , 196.0 , 176.94 , 
67 , 156.0 , 206.0 , 177.48 , 
68 , 145.0 , 202.0 , 176.72 , 
69 , 157.0 , 213.0 , 177.86 , 
70 , 163.0 , 207.0 , 182.46 , 
71 , 149.0 , 201.0 , 177.06 , 
72 , 154.0 , 202.0 , 179.06 , 
73 , 155.0 , 201.0 , 179.54 , 
74 , 155.0 , 206.0 , 178.64 , 
75 , 158.0 , 210.0 , 182.0 , 
76 , 153.0 , 204.0 , 179.64 , 
77 , 155.0 , 208.0 , 180.9 , 
78 , 149.0 , 205.0 , 178.02 , 
79 , 159.0 , 193.0 , 179.5 , 
80 , 157.0 , 202.0 , 178.68 , 
81 , 152.0 , 210.0 , 180.1 , 
82 , 145.0 , 208.0 , 178.06 , 
83 , 152.0 , 203.0 , 178.26 , 
84 , 161.0 , 215.0 , 183.78 , 
85 , 152.0 , 206.0 , 178.76 , 
86 , 149.0 , 202.0 , 180.68 , 
87 , 164.0 , 203.0 , 181.84 , 
88 , 157.0 , 210.0 , 183.52 , 
89 , 145.0 , 204.0 , 177.8 , 
90 , 162.0 , 202.0 , 182.02 , 
91 , 157.0 , 203.0 , 181.46 , 
92 , 158.0 , 216.0 , 182.76 , 
93 , 156.0 , 211.0 , 180.82 , 
94 , 160.0 , 206.0 , 181.04 , 
95 , 152.0 , 214.0 , 182.96 , 
96 , 163.0 , 210.0 , 180.68 , 
