Machine = 10,Job = 5,Task = 60,Ant = 50,
Sedai , Best , Bad , Average 
137 , 68.0 , 98.0 , 82.96 , 
138 , 66.0 , 102.0 , 84.08 , 
139 , 66.0 , 93.0 , 81.68 , 
140 , 67.0 , 104.0 , 82.78 , 
141 , 65.0 , 106.0 , 85.08 , 
142 , 70.0 , 113.0 , 84.18 , 
143 , 61.0 , 103.0 , 83.46 , 
144 , 69.0 , 101.0 , 82.78 , 
145 , 64.0 , 105.0 , 84.18 , 
146 , 69.0 , 113.0 , 86.34 , 
147 , 72.0 , 108.0 , 83.78 , 
148 , 70.0 , 111.0 , 84.26 , 
149 , 71.0 , 110.0 , 85.36 , 
150 , 68.0 , 107.0 , 83.54 , 
151 , 74.0 , 110.0 , 87.24 , 
152 , 67.0 , 108.0 , 82.84 , 
153 , 64.0 , 99.0 , 82.26 , 
154 , 70.0 , 99.0 , 82.76 , 
155 , 69.0 , 108.0 , 82.34 , 
156 , 70.0 , 102.0 , 83.86 , 
157 , 65.0 , 98.0 , 82.76 , 
158 , 69.0 , 97.0 , 83.3 , 
159 , 66.0 , 101.0 , 83.64 , 
160 , 67.0 , 102.0 , 83.54 , 
161 , 64.0 , 97.0 , 83.42 , 
162 , 64.0 , 104.0 , 82.58 , 
163 , 72.0 , 108.0 , 83.24 , 
164 , 68.0 , 104.0 , 84.72 , 
165 , 71.0 , 99.0 , 83.78 , 
166 , 67.0 , 104.0 , 84.22 , 
167 , 70.0 , 108.0 , 84.96 , 
168 , 65.0 , 99.0 , 83.14 , 
169 , 71.0 , 115.0 , 83.38 , 
170 , 68.0 , 103.0 , 84.98 , 
171 , 72.0 , 97.0 , 82.82 , 
172 , 66.0 , 97.0 , 84.94 , 
173 , 72.0 , 106.0 , 84.5 , 
174 , 66.0 , 102.0 , 82.14 , 
175 , 70.0 , 111.0 , 85.82 , 
176 , 68.0 , 102.0 , 83.36 , 
177 , 63.0 , 99.0 , 80.98 , 
178 , 68.0 , 111.0 , 84.3 , 
179 , 65.0 , 98.0 , 82.58 , 
180 , 68.0 , 103.0 , 84.68 , 
181 , 72.0 , 98.0 , 83.46 , 
182 , 71.0 , 105.0 , 85.1 , 
183 , 68.0 , 106.0 , 83.48 , 
184 , 71.0 , 104.0 , 85.22 , 
185 , 69.0 , 100.0 , 82.24 , 
186 , 66.0 , 104.0 , 83.4 , 
187 , 68.0 , 95.0 , 81.1 , 
188 , 68.0 , 104.0 , 84.32 , 
189 , 71.0 , 103.0 , 82.96 , 
190 , 67.0 , 99.0 , 83.6 , 
191 , 69.0 , 99.0 , 83.88 , 
192 , 66.0 , 100.0 , 84.26 , 
193 , 70.0 , 100.0 , 83.58 , 
194 , 69.0 , 98.0 , 82.5 , 
195 , 69.0 , 112.0 , 84.74 , 
196 , 69.0 , 100.0 , 84.32 , 
197 , 70.0 , 100.0 , 82.32 , 
198 , 67.0 , 100.0 , 83.78 , 
199 , 66.0 , 103.0 , 85.0 , 
200 , 68.0 , 99.0 , 81.6 , 
201 , 67.0 , 99.0 , 83.2 , 
202 , 68.0 , 108.0 , 84.24 , 
203 , 67.0 , 110.0 , 81.94 , 
204 , 67.0 , 101.0 , 83.18 , 
205 , 66.0 , 102.0 , 81.78 , 
206 , 66.0 , 96.0 , 82.58 , 
207 , 69.0 , 99.0 , 84.1 , 
208 , 68.0 , 100.0 , 83.56 , 
209 , 69.0 , 105.0 , 84.54 , 
210 , 72.0 , 107.0 , 83.46 , 
211 , 65.0 , 95.0 , 81.46 , 
212 , 63.0 , 106.0 , 84.14 , 
213 , 69.0 , 99.0 , 83.04 , 
214 , 69.0 , 106.0 , 85.52 , 
215 , 66.0 , 99.0 , 81.88 , 
216 , 70.0 , 96.0 , 82.16 , 
217 , 61.0 , 106.0 , 83.1 , 
218 , 68.0 , 108.0 , 83.02 , 
219 , 68.0 , 100.0 , 83.22 , 
220 , 63.0 , 101.0 , 83.22 , 
221 , 72.0 , 100.0 , 83.22 , 
222 , 66.0 , 108.0 , 83.14 , 
223 , 64.0 , 99.0 , 81.92 , 
224 , 69.0 , 104.0 , 84.94 , 
225 , 73.0 , 103.0 , 84.24 , 
226 , 72.0 , 111.0 , 84.32 , 
227 , 66.0 , 103.0 , 85.0 , 
228 , 63.0 , 97.0 , 83.48 , 
229 , 69.0 , 101.0 , 83.6 , 
230 , 72.0 , 98.0 , 82.82 , 
231 , 65.0 , 103.0 , 83.34 , 
232 , 65.0 , 105.0 , 84.14 , 
233 , 69.0 , 106.0 , 84.88 , 
234 , 64.0 , 103.0 , 82.86 , 
235 , 68.0 , 114.0 , 86.42 , 
236 , 66.0 , 103.0 , 83.44 , 
237 , 68.0 , 103.0 , 83.02 , 
238 , 66.0 , 101.0 , 82.76 , 
239 , 67.0 , 100.0 , 83.3 , 
240 , 68.0 , 96.0 , 82.64 , 
241 , 69.0 , 98.0 , 83.4 , 
242 , 70.0 , 102.0 , 84.08 , 
243 , 62.0 , 110.0 , 83.14 , 
244 , 67.0 , 99.0 , 83.36 , 
245 , 67.0 , 104.0 , 82.66 , 
246 , 66.0 , 107.0 , 82.72 , 
247 , 66.0 , 105.0 , 85.66 , 
248 , 67.0 , 107.0 , 83.38 , 
249 , 70.0 , 114.0 , 83.86 , 
250 , 68.0 , 100.0 , 84.94 , 
251 , 68.0 , 101.0 , 82.34 , 
252 , 65.0 , 101.0 , 82.1 , 
253 , 71.0 , 99.0 , 83.28 , 
254 , 68.0 , 105.0 , 82.84 , 
255 , 64.0 , 98.0 , 83.66 , 
256 , 68.0 , 105.0 , 82.7 , 
257 , 67.0 , 95.0 , 83.14 , 
258 , 67.0 , 97.0 , 83.14 , 
259 , 70.0 , 100.0 , 82.38 , 
260 , 67.0 , 110.0 , 83.84 , 
261 , 69.0 , 103.0 , 83.04 , 
262 , 67.0 , 100.0 , 82.24 , 
263 , 73.0 , 110.0 , 83.52 , 
264 , 71.0 , 98.0 , 82.58 , 
265 , 74.0 , 98.0 , 84.36 , 
266 , 65.0 , 103.0 , 84.74 , 
267 , 68.0 , 102.0 , 83.28 , 
268 , 70.0 , 98.0 , 84.24 , 
269 , 58.0 , 100.0 , 83.22 , 
270 , 71.0 , 97.0 , 84.62 , 
271 , 63.0 , 101.0 , 83.6 , 
272 , 67.0 , 100.0 , 82.74 , 
273 , 69.0 , 98.0 , 83.54 , 
274 , 63.0 , 101.0 , 84.18 , 
275 , 66.0 , 109.0 , 83.58 , 
276 , 63.0 , 98.0 , 82.92 , 
277 , 65.0 , 99.0 , 82.2 , 
278 , 67.0 , 100.0 , 83.72 , 
279 , 72.0 , 110.0 , 84.92 , 
280 , 67.0 , 105.0 , 83.46 , 
281 , 64.0 , 103.0 , 82.28 , 
282 , 69.0 , 98.0 , 82.12 , 
283 , 66.0 , 107.0 , 83.9 , 
284 , 65.0 , 102.0 , 83.22 , 
285 , 69.0 , 97.0 , 82.36 , 
286 , 66.0 , 102.0 , 82.54 , 
287 , 59.0 , 99.0 , 80.48 , 
288 , 69.0 , 103.0 , 84.3 , 
289 , 66.0 , 100.0 , 81.42 , 
290 , 69.0 , 105.0 , 83.58 , 
291 , 67.0 , 110.0 , 83.16 , 
292 , 70.0 , 99.0 , 83.08 , 
293 , 66.0 , 101.0 , 83.64 , 
294 , 72.0 , 99.0 , 83.16 , 
295 , 65.0 , 99.0 , 82.84 , 
296 , 69.0 , 97.0 , 82.78 , 
297 , 68.0 , 114.0 , 84.48 , 
298 , 63.0 , 101.0 , 83.06 , 
299 , 66.0 , 105.0 , 83.68 , 
300 , 73.0 , 103.0 , 83.72 , 
301 , 69.0 , 101.0 , 82.4 , 
302 , 65.0 , 99.0 , 82.56 , 
303 , 68.0 , 106.0 , 84.82 , 
304 , 72.0 , 95.0 , 82.2 , 
305 , 62.0 , 96.0 , 83.08 , 
306 , 69.0 , 120.0 , 84.32 , 
307 , 64.0 , 104.0 , 82.38 , 
308 , 72.0 , 100.0 , 83.24 , 
309 , 67.0 , 106.0 , 82.78 , 
310 , 63.0 , 100.0 , 80.62 , 
311 , 68.0 , 111.0 , 83.14 , 
312 , 64.0 , 97.0 , 80.52 , 
313 , 68.0 , 100.0 , 80.46 , 
314 , 66.0 , 98.0 , 82.32 , 
315 , 72.0 , 101.0 , 81.92 , 
316 , 71.0 , 100.0 , 83.96 , 
317 , 67.0 , 100.0 , 83.44 , 
318 , 70.0 , 104.0 , 85.04 , 
319 , 71.0 , 107.0 , 84.18 , 
320 , 65.0 , 104.0 , 82.0 , 
321 , 69.0 , 104.0 , 81.52 , 
322 , 64.0 , 109.0 , 81.54 , 
323 , 70.0 , 96.0 , 84.58 , 
324 , 67.0 , 101.0 , 84.1 , 
325 , 71.0 , 98.0 , 83.52 , 
326 , 69.0 , 98.0 , 81.4 , 
327 , 66.0 , 100.0 , 84.7 , 
328 , 68.0 , 107.0 , 84.52 , 
329 , 61.0 , 98.0 , 82.2 , 
330 , 68.0 , 99.0 , 83.22 , 
331 , 66.0 , 99.0 , 80.22 , 
332 , 66.0 , 111.0 , 82.2 , 
333 , 68.0 , 108.0 , 84.6 , 
334 , 66.0 , 99.0 , 82.92 , 
335 , 70.0 , 104.0 , 81.68 , 
336 , 70.0 , 102.0 , 82.26 , 
337 , 63.0 , 100.0 , 83.34 , 
338 , 69.0 , 104.0 , 82.58 , 
339 , 67.0 , 102.0 , 83.1 , 
340 , 63.0 , 98.0 , 82.16 , 
341 , 65.0 , 106.0 , 83.14 , 
342 , 66.0 , 99.0 , 81.86 , 
343 , 70.0 , 106.0 , 83.74 , 
344 , 63.0 , 101.0 , 82.46 , 
345 , 67.0 , 98.0 , 82.42 , 
346 , 67.0 , 102.0 , 82.06 , 
347 , 67.0 , 97.0 , 81.76 , 
348 , 62.0 , 95.0 , 80.5 , 
349 , 68.0 , 102.0 , 82.04 , 
350 , 64.0 , 96.0 , 81.34 , 
351 , 66.0 , 94.0 , 80.86 , 
352 , 69.0 , 98.0 , 81.86 , 
353 , 61.0 , 102.0 , 81.5 , 
354 , 73.0 , 108.0 , 85.08 , 
355 , 70.0 , 102.0 , 82.68 , 
356 , 68.0 , 107.0 , 81.82 , 
357 , 68.0 , 105.0 , 85.56 , 
358 , 69.0 , 100.0 , 81.68 , 
359 , 67.0 , 98.0 , 83.2 , 
360 , 67.0 , 116.0 , 80.94 , 
361 , 61.0 , 103.0 , 82.28 , 
362 , 65.0 , 97.0 , 81.34 , 
363 , 68.0 , 100.0 , 84.02 , 
364 , 65.0 , 105.0 , 82.52 , 
365 , 65.0 , 99.0 , 82.78 , 
366 , 70.0 , 99.0 , 81.46 , 
367 , 64.0 , 100.0 , 81.4 , 
368 , 65.0 , 106.0 , 82.04 , 
369 , 66.0 , 104.0 , 82.0 , 
370 , 68.0 , 95.0 , 82.44 , 
371 , 66.0 , 102.0 , 80.14 , 
372 , 66.0 , 103.0 , 81.56 , 
373 , 67.0 , 96.0 , 82.36 , 
374 , 63.0 , 116.0 , 82.54 , 
375 , 71.0 , 101.0 , 84.8 , 
376 , 67.0 , 108.0 , 81.96 , 
377 , 68.0 , 105.0 , 81.82 , 
378 , 69.0 , 97.0 , 80.26 , 
379 , 69.0 , 106.0 , 82.08 , 
380 , 62.0 , 102.0 , 83.0 , 
381 , 68.0 , 106.0 , 83.0 , 
382 , 65.0 , 104.0 , 83.24 , 
383 , 68.0 , 104.0 , 81.58 , 
384 , 71.0 , 103.0 , 83.74 , 
385 , 65.0 , 103.0 , 83.58 , 
386 , 63.0 , 105.0 , 82.5 , 
387 , 66.0 , 103.0 , 81.72 , 
388 , 71.0 , 103.0 , 83.22 , 
389 , 63.0 , 100.0 , 82.68 , 
390 , 66.0 , 105.0 , 81.16 , 
391 , 62.0 , 106.0 , 82.86 , 
392 , 65.0 , 108.0 , 83.04 , 
393 , 65.0 , 102.0 , 82.1 , 
394 , 63.0 , 97.0 , 81.68 , 
395 , 72.0 , 104.0 , 83.36 , 
396 , 68.0 , 102.0 , 82.16 , 
397 , 69.0 , 108.0 , 83.38 , 
398 , 69.0 , 98.0 , 80.52 , 
399 , 68.0 , 106.0 , 82.56 , 
400 , 66.0 , 102.0 , 82.2 , 
401 , 69.0 , 104.0 , 82.18 , 
402 , 64.0 , 100.0 , 82.58 , 
403 , 71.0 , 96.0 , 83.16 , 
404 , 67.0 , 106.0 , 81.74 , 
405 , 68.0 , 97.0 , 83.98 , 
406 , 64.0 , 105.0 , 83.1 , 
407 , 70.0 , 100.0 , 82.82 , 
408 , 67.0 , 104.0 , 81.96 , 
409 , 66.0 , 100.0 , 81.94 , 
410 , 66.0 , 106.0 , 82.54 , 
411 , 65.0 , 107.0 , 84.38 , 
412 , 65.0 , 100.0 , 81.6 , 
413 , 60.0 , 101.0 , 82.14 , 
414 , 62.0 , 105.0 , 83.64 , 
415 , 68.0 , 107.0 , 82.94 , 
416 , 61.0 , 101.0 , 83.32 , 
417 , 70.0 , 97.0 , 82.26 , 
418 , 64.0 , 99.0 , 80.4 , 
419 , 65.0 , 100.0 , 82.18 , 
420 , 62.0 , 100.0 , 83.18 , 
421 , 68.0 , 102.0 , 80.98 , 
422 , 69.0 , 101.0 , 81.52 , 
423 , 63.0 , 96.0 , 82.26 , 
424 , 70.0 , 104.0 , 84.16 , 
425 , 72.0 , 99.0 , 82.04 , 
426 , 68.0 , 102.0 , 83.38 , 
427 , 64.0 , 105.0 , 82.32 , 
428 , 68.0 , 101.0 , 83.12 , 
429 , 69.0 , 98.0 , 82.88 , 
430 , 72.0 , 101.0 , 84.68 , 
431 , 64.0 , 98.0 , 82.56 , 
432 , 64.0 , 96.0 , 82.3 , 
433 , 70.0 , 111.0 , 82.8 , 
434 , 63.0 , 104.0 , 81.8 , 
435 , 66.0 , 98.0 , 82.22 , 
436 , 65.0 , 98.0 , 82.1 , 
437 , 69.0 , 100.0 , 82.86 , 
438 , 65.0 , 102.0 , 82.56 , 
439 , 63.0 , 110.0 , 82.86 , 
440 , 69.0 , 99.0 , 83.06 , 
441 , 63.0 , 95.0 , 79.88 , 
442 , 64.0 , 101.0 , 82.96 , 
443 , 67.0 , 100.0 , 82.18 , 
444 , 66.0 , 98.0 , 81.12 , 
445 , 68.0 , 95.0 , 80.9 , 
446 , 64.0 , 103.0 , 81.64 , 
447 , 66.0 , 100.0 , 82.66 , 
448 , 67.0 , 99.0 , 81.54 , 
449 , 62.0 , 100.0 , 81.7 , 
450 , 70.0 , 106.0 , 82.06 , 
451 , 66.0 , 98.0 , 82.04 , 
452 , 67.0 , 107.0 , 81.82 , 
453 , 71.0 , 103.0 , 82.16 , 
454 , 68.0 , 107.0 , 83.6 , 
455 , 66.0 , 105.0 , 82.26 , 
456 , 71.0 , 113.0 , 82.24 , 
457 , 67.0 , 100.0 , 80.18 , 
458 , 64.0 , 95.0 , 80.54 , 
459 , 66.0 , 97.0 , 80.86 , 
460 , 64.0 , 104.0 , 82.04 , 
461 , 68.0 , 97.0 , 83.44 , 
462 , 69.0 , 98.0 , 83.04 , 
463 , 66.0 , 102.0 , 82.64 , 
464 , 66.0 , 111.0 , 82.06 , 
465 , 63.0 , 99.0 , 81.68 , 
466 , 60.0 , 96.0 , 79.52 , 
467 , 62.0 , 106.0 , 82.92 , 
468 , 66.0 , 102.0 , 82.24 , 
469 , 65.0 , 94.0 , 79.8 , 
470 , 72.0 , 101.0 , 82.8 , 
471 , 70.0 , 98.0 , 82.66 , 
472 , 66.0 , 94.0 , 81.32 , 
473 , 67.0 , 102.0 , 83.12 , 
474 , 69.0 , 103.0 , 82.84 , 
475 , 66.0 , 101.0 , 81.12 , 
476 , 64.0 , 103.0 , 83.48 , 
477 , 69.0 , 120.0 , 84.7 , 
478 , 66.0 , 101.0 , 81.76 , 
479 , 66.0 , 103.0 , 82.64 , 
480 , 67.0 , 98.0 , 81.44 , 
481 , 66.0 , 97.0 , 81.34 , 
482 , 72.0 , 104.0 , 83.6 , 
483 , 69.0 , 100.0 , 83.34 , 
484 , 69.0 , 104.0 , 81.2 , 
485 , 67.0 , 100.0 , 81.0 , 
486 , 65.0 , 101.0 , 81.04 , 
487 , 64.0 , 100.0 , 82.12 , 
488 , 71.0 , 111.0 , 82.58 , 
489 , 68.0 , 98.0 , 83.44 , 
490 , 66.0 , 100.0 , 81.74 , 
491 , 66.0 , 98.0 , 81.1 , 
492 , 65.0 , 98.0 , 82.12 , 
493 , 70.0 , 103.0 , 82.38 , 
494 , 69.0 , 104.0 , 82.96 , 
495 , 63.0 , 102.0 , 83.06 , 
496 , 67.0 , 99.0 , 81.9 , 
497 , 66.0 , 98.0 , 82.68 , 
498 , 66.0 , 103.0 , 79.38 , 
499 , 64.0 , 99.0 , 81.42 , 
500 , 71.0 , 103.0 , 81.78 , 
501 , 67.0 , 107.0 , 81.2 , 
502 , 66.0 , 102.0 , 80.6 , 
503 , 65.0 , 102.0 , 82.62 , 
504 , 65.0 , 107.0 , 81.64 , 
505 , 71.0 , 111.0 , 84.1 , 
506 , 66.0 , 96.0 , 80.72 , 
507 , 70.0 , 97.0 , 82.14 , 
508 , 68.0 , 99.0 , 82.38 , 
509 , 68.0 , 100.0 , 81.76 , 
510 , 70.0 , 104.0 , 84.16 , 
511 , 64.0 , 94.0 , 81.5 , 
512 , 70.0 , 104.0 , 81.86 , 
513 , 68.0 , 100.0 , 81.72 , 
514 , 64.0 , 98.0 , 81.5 , 
515 , 63.0 , 97.0 , 82.2 , 
516 , 70.0 , 104.0 , 83.1 , 
517 , 60.0 , 102.0 , 80.18 , 
518 , 69.0 , 93.0 , 81.12 , 
519 , 69.0 , 94.0 , 82.02 , 
520 , 68.0 , 100.0 , 83.14 , 
521 , 65.0 , 99.0 , 81.44 , 
522 , 65.0 , 105.0 , 79.94 , 
523 , 67.0 , 107.0 , 83.4 , 
524 , 70.0 , 94.0 , 81.84 , 
525 , 63.0 , 102.0 , 80.82 , 
526 , 66.0 , 97.0 , 81.94 , 
527 , 62.0 , 94.0 , 81.08 , 
528 , 69.0 , 99.0 , 82.3 , 
529 , 67.0 , 105.0 , 81.56 , 
530 , 66.0 , 103.0 , 81.44 , 
531 , 67.0 , 100.0 , 81.74 , 
532 , 68.0 , 92.0 , 80.68 , 
533 , 64.0 , 106.0 , 79.92 , 
534 , 68.0 , 100.0 , 80.68 , 
535 , 64.0 , 102.0 , 81.82 , 
536 , 67.0 , 96.0 , 81.12 , 
537 , 68.0 , 108.0 , 82.28 , 
538 , 70.0 , 97.0 , 80.64 , 
539 , 62.0 , 95.0 , 81.64 , 
540 , 67.0 , 106.0 , 83.76 , 
541 , 64.0 , 101.0 , 81.7 , 
542 , 63.0 , 97.0 , 82.52 , 
543 , 69.0 , 99.0 , 82.92 , 
544 , 66.0 , 102.0 , 81.12 , 
545 , 70.0 , 102.0 , 82.34 , 
546 , 66.0 , 101.0 , 81.9 , 
547 , 70.0 , 96.0 , 82.66 , 
548 , 68.0 , 103.0 , 81.5 , 
549 , 68.0 , 94.0 , 80.98 , 
550 , 64.0 , 93.0 , 80.42 , 
551 , 68.0 , 105.0 , 83.4 , 
552 , 61.0 , 96.0 , 82.26 , 
553 , 63.0 , 95.0 , 80.5 , 
554 , 69.0 , 103.0 , 82.88 , 
555 , 66.0 , 101.0 , 82.96 , 
556 , 68.0 , 103.0 , 84.04 , 
557 , 67.0 , 103.0 , 81.62 , 
558 , 67.0 , 109.0 , 79.98 , 
559 , 68.0 , 112.0 , 82.58 , 
560 , 68.0 , 103.0 , 82.26 , 
561 , 62.0 , 106.0 , 82.86 , 
562 , 66.0 , 107.0 , 81.98 , 
563 , 66.0 , 99.0 , 79.68 , 
564 , 66.0 , 101.0 , 82.14 , 
565 , 68.0 , 115.0 , 83.28 , 
566 , 67.0 , 101.0 , 81.78 , 
567 , 64.0 , 97.0 , 78.3 , 
568 , 70.0 , 95.0 , 81.54 , 
569 , 61.0 , 98.0 , 81.72 , 
570 , 73.0 , 105.0 , 83.3 , 
571 , 70.0 , 101.0 , 81.86 , 
572 , 66.0 , 101.0 , 81.34 , 
573 , 67.0 , 96.0 , 80.48 , 
574 , 70.0 , 101.0 , 82.26 , 
575 , 65.0 , 96.0 , 79.82 , 
576 , 68.0 , 96.0 , 81.16 , 
577 , 71.0 , 102.0 , 81.1 , 
578 , 69.0 , 108.0 , 82.74 , 
579 , 63.0 , 99.0 , 81.92 , 
580 , 65.0 , 101.0 , 81.34 , 
581 , 65.0 , 100.0 , 81.02 , 
582 , 65.0 , 94.0 , 82.14 , 
583 , 68.0 , 97.0 , 79.82 , 
584 , 69.0 , 106.0 , 81.54 , 
585 , 69.0 , 99.0 , 82.26 , 
586 , 68.0 , 94.0 , 81.74 , 
587 , 66.0 , 99.0 , 81.74 , 
588 , 65.0 , 94.0 , 80.24 , 
589 , 69.0 , 100.0 , 82.22 , 
590 , 67.0 , 97.0 , 80.88 , 
591 , 66.0 , 95.0 , 80.08 , 
592 , 68.0 , 97.0 , 82.18 , 
593 , 68.0 , 104.0 , 80.14 , 
594 , 66.0 , 100.0 , 81.32 , 
595 , 67.0 , 100.0 , 81.38 , 
596 , 68.0 , 103.0 , 82.16 , 
597 , 66.0 , 107.0 , 82.64 , 
598 , 66.0 , 93.0 , 81.6 , 
599 , 61.0 , 107.0 , 81.82 , 
600 , 66.0 , 97.0 , 78.92 , 
601 , 67.0 , 102.0 , 83.16 , 
602 , 66.0 , 97.0 , 80.26 , 
603 , 63.0 , 97.0 , 81.6 , 
